schema_version,trade_id,symbol,direction,timestamp,session,weekday,bos_detected,bos_strength,choch_detected,choch_strength,fvg_detected,fvg_size,order_block_detected,ob_distance,liquidity_sweep,displacement_strength,d1_bias,h4_bias,trend_alignment,trend_confidence,ema_fast,ema_slow,ema_distance,ema_slope,atr,atr_ratio,candle_range_vs_atr,volatility_regime,rsi,rsi_slope,volume_ratio,momentum_strength,spread,sl_distance,tp_distance,rr_ratio,expected_hold_bars,pnl_r,win,exit_reason,max_favorable_excursion,max_adverse_excursion,ml_probability,ml_threshold,governor_mode,risk_multiplier,market_regime
v1,EURUSD-2024-11-20 15:15:00+00:00-621,EURUSD,SHORT,2024-11-20 15:15:00+00:00,NEW_YORK,2,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,BEARISH,BEARISH,BEARISH,0.46421370824295055,1.0560451699649038,1.0571098840719582,0.001064714107054332,-4.134352217133319e-05,0.0007400000000000581,0.8642696254276094,0.8918918918919637,RANGING,51.203501094092516,1.4162670515383624,1.0154139520101702,-0.001064714107054332,1.0,0.0007399999999999629,0.0014800000000001479,2.0000000000003,12,2.0000000000003,1,TP,4.391891891892079,-0.5,0.73,0.71,DEFENSIVE,0.5,RANGING
v1,EURUSD-2024-11-20 15:30:00+00:00-622,EURUSD,SHORT,2024-11-20 15:30:00+00:00,NEW_YORK,2,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,BEARISH,BEARISH,BEARISH,0.4680292620652051,1.0559751537777702,1.0570393003828618,0.001064146605091576,-0.00010312032958359474,0.0007514285714286092,0.8777638715060851,1.197718631178515,RANGING,44.32548179871601,-6.878019295376504,1.0694847244845258,-0.001064146605091576,1.0,0.000751428571428514,0.0015028571428572501,2.0000000000002953,12,2.0000000000002953,1,TP,3.8326996197721472,-0.8916349809885926,0.73,0.71,DEFENSIVE,0.5,RANGING
v1,EURUSD-2024-11-20 15:45:00+00:00-623,EURUSD,SHORT,2024-11-20 15:45:00+00:00,NEW_YORK,2,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,BEARISH,BEARISH,BEARISH,0.45967149400659113,1.0559460915132206,1.056985602328632,0.0010395108154113153,-0.00017615648867086442,0.000742857142857172,0.8689476542591201,0.9288461538459254,RANGING,56.77570093457928,12.450219135863264,1.0061145080600333,-0.0010395108154113153,1.0,0.0007428571428571562,0.0014857142857143124,2.0,12,2.0,1,TP,4.361538461538561,-0.04038461538458032,0.73,0.71,DEFENSIVE,0.5,RANGING
v1,EURUSD-2024-11-20 16:00:00+00:00-624,EURUSD,SHORT,2024-11-20 16:00:00+00:00,NEW_YORK,2,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,BEARISH,BEARISH,BEARISH,0.5015880667319838,1.05585979708339,1.0569093041980973,0.0010495071147071933,-0.00023366539451186163,0.0007392857142857519,0.8692365835223281,1.1768115942030395,RANGING,49.89733059548188,-6.878370339097394,1.0665715078704254,-0.0010495071147071933,1.0,0.0007392857142858311,0.0014785714285714402,1.9999999999996996,12,1.9999999999996996,1,TP,3.5304347826081393,-0.027053140096791314,0.73,0.71,DEFENSIVE,0.5,RANGING
v1,EURUSD-2024-11-20 16:15:00+00:00-625,EURUSD,SHORT,2024-11-20 16:15:00+00:00,NEW_YORK,2,1,-1.0,1,0.0,1,0.0,0,0.0,0,0.0,BEARISH,BEARISH,BEARISH,0.5609070233413839,1.0556617211706862,1.0567865863864072,0.0011248652157209715,-0.00042188773789164635,0.0008771428571429096,1.0315860215054167,2.9983713355048573,RANGING,40.90909090909158,-8.988239686390301,1.9109927729174592,-0.0011248652157209715,1.0,0.0008771428571427986,0.0017542857142858193,2.000000000000253,12,2.000000000000253,1,TP,2.519543973941588,-0.7866449511402082,0.95,0.71,DEFENSIVE,0.5,RANGING
v1,EURUSD-2024-11-20 16:30:00+00:00-626,EURUSD,SHORT,2024-11-20 16:30:00+00:00,NEW_YORK,2,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,BEARISH,BEARISH,BEARISH,0.5331492766020913,1.0555272715353827,1.0566871124104698,0.001159840875087026,-0.000517898429521102,0.0009278571428571945,1.0904054394359441,1.2825250192455284,RANGING,46.031746031744966,5.122655122653384,1.259789156626506,-0.001159840875087026,1.0,0.000927857142857258,0.0018557142857142939,1.9999999999997606,12,1.9999999999997606,1,TP,2.1662817551958695,-0.043110084680561246,0.8400000000000001,0.71,DEFENSIVE,0.5,RANGING
v1,EURUSD-2024-11-20 16:45:00+00:00-627,EURUSD,SHORT,2024-11-20 16:45:00+00:00,NEW_YORK,2,1,-1.0,1,0.0,0,0.0,0,0.0,1,0.0,BEARISH,BEARISH,BEARISH,0.6046597577425358,1.0552399123415368,1.0565233040806474,0.0012833917391106286,-0.0007352414362333803,0.0010178571428571814,1.1903767437975217,2.014035087719109,RANGING,35.830212234707176,-10.20153379703779,1.4198663827912783,-0.0012833917391106286,1.0,0.0010178571428571814,0.002035714285714363,2.0,12,-1.0,0,SL,0.2161403508772919,-1.0807017543858048,0.8400000000000001,0.71,DEFENSIVE,0.5,RANGING
v1,EURUSD-2024-11-20 17:00:00+00:00-628,EURUSD,SHORT,2024-11-20 17:00:00+00:00,NEW_YORK,2,1,-1.0,1,0.0,0,0.0,0,0.0,0,0.0,BEARISH,BEARISH,BEARISH,0.48488827127647566,1.0550208730709143,1.0563827823519947,0.0013619092810803757,-0.0009252184423063081,0.001010000000000019,1.1754925596475059,0.8118811881188391,RANGING,35.588972431078474,-0.24123980362870157,1.4810550178115218,-0.0013619092810803757,1.0,0.0010099999999999554,0.002020000000000133,2.00000000000022,12,2.00000000000022,1,TP,2.257425742574416,-0.841584158415896,0.95,0.71,DEFENSIVE,0.5,RANGING
v1,EURUSD-2024-11-20 17:15:00+00:00-629,EURUSD,SHORT,2024-11-20 17:15:00+00:00,NEW_YORK,2,1,-1.0,1,0.0,0,0.0,0,0.0,0,0.0,BEARISH,BEARISH,BEARISH,0.4540281308435017,1.054879837540351,1.0562713006911322,0.0013914631507812025,-0.0009799595430390884,0.00106785714285716,1.2328371747824831,1.2361204013377614,RANGING,38.80952380952344,3.2205513784449664,1.330281690140845,-0.0013914631507812025,1.0,0.001067857142857065,0.002135714285714352,2.000000000000208,12,2.000000000000208,1,TP,2.6969899665553747,-0.2341137123746772,0.95,0.71,DEFENSIVE,0.5,RANGING
v1,EURUSD-2024-11-20 17:45:00+00:00-630,EURUSD,SHORT,2024-11-20 17:45:00+00:00,NEW_YORK,2,1,-1.0,1,0.0,0,0.0,0,0.0,0,0.0,BEARISH,BEARISH,BEARISH,0.4453235078348347,1.0544365110024188,1.0559770368932748,0.0015405258908560704,-0.0010907605329639747,0.0011200000000000099,1.26835187057631,1.0982142857143335,RANGING,28.65105908584151,-7.173116738334343,1.3694341759083493,-0.0015405258908560704,1.0,0.0011200000000000099,0.0022400000000000198,2.0,12,-1.0,0,SL,1.348214285714383,-1.151785714285716,0.8400000000000001,0.71,DEFENSIVE,0.5,RANGING
v1,EURUSD-2024-11-21 09:00:00+00:00-631,EURUSD,SHORT,2024-11-21 09:00:00+00:00,LONDON,3,1,-1.0,1,0.0,0,0.0,0,0.0,0,0.0,BEARISH,BEARISH,BEARISH,0.4808426280038512,1.0546962432049807,1.0546632911199605,3.295208502018809e-05,-0.00011698663344850146,0.0004621428571428871,1.4179268025422465,2.7697063369394295,HIGH_VOL,28.654970760230768,-14.518460974081677,2.3885135135135136,3.295208502018809e-05,1.0,0.00046214285714296643,0.0009242857142857108,1.9999999999995195,12,1.9999999999995195,1,TP,2.5965996908805695,-0.6924265842349787,0.8400000000000001,0.7599999999999999,DEFENSIVE,0.5,HIGH_VOL
