train_start,train_end,test_start,test_end,total_trades,win_rate,profit_factor,max_drawdown_pct,sharpe_ratio,expectancy_r,max_drawdown_r,max_daily_drawdown_pct
2025-05-28 22:15:00+00:00,2025-08-28 22:15:00+00:00,2025-08-28 22:15:00+00:00,2025-09-28 22:15:00+00:00,0,0.0,0.0,0.0,0.0,0.0,,
2025-06-28 22:15:00+00:00,2025-09-28 22:15:00+00:00,2025-09-28 22:15:00+00:00,2025-10-28 22:15:00+00:00,0,0.0,0.0,0.0,0.0,0.0,,
2025-07-28 22:15:00+00:00,2025-10-28 22:15:00+00:00,2025-10-28 22:15:00+00:00,2025-11-28 22:15:00+00:00,0,0.0,0.0,0.0,0.0,0.0,,
2025-08-28 22:15:00+00:00,2025-11-28 22:15:00+00:00,2025-11-28 22:15:00+00:00,2025-12-28 22:15:00+00:00,0,0.0,0.0,0.0,0.0,0.0,,
2025-09-28 22:15:00+00:00,2025-12-28 22:15:00+00:00,2025-12-28 22:15:00+00:00,2026-01-28 22:15:00+00:00,0,0.0,0.0,0.0,0.0,0.0,,
2025-10-28 22:15:00+00:00,2026-01-28 22:15:00+00:00,2026-01-28 22:15:00+00:00,2026-02-28 22:15:00+00:00,9,0.2222222222222222,0.2932785822346914,5.0,-9.095301850782343,-0.5496722138174622,-5.0,4.0
2025-11-28 22:15:00+00:00,2026-02-28 22:15:00+00:00,2026-02-28 22:15:00+00:00,2026-03-28 22:15:00+00:00,7,0.42857142857142855,1.5,4.0,3.0550504633038935,0.2857142857142857,-4.0,4.0
2025-12-28 22:15:00+00:00,2026-03-28 22:15:00+00:00,2026-03-28 22:15:00+00:00,2026-04-28 22:15:00+00:00,26,0.6153846153846154,3.199999999999933,5.0,9.20326029187468,0.8461538461538205,-5.0,2.0
