setup_id,symbol,timestamp,open,high,low,close,volume,bar_type,fvg_top,fvg_bottom,entry_price,stop_price,take_profit_price,pnl_r,ml_oof_probability
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 09:45:00+00:00,1.16474,1.16529,1.16459,1.16502,563.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 10:00:00+00:00,1.16503,1.16582,1.16486,1.16532,979.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 10:15:00+00:00,1.16533,1.16564,1.16511,1.16548,734.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 10:30:00+00:00,1.16548,1.16645,1.16545,1.166,819.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 10:45:00+00:00,1.16601,1.16601,1.16546,1.16592,966.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 11:00:00+00:00,1.16592,1.16629,1.16577,1.16619,884.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 11:15:00+00:00,1.16619,1.1662,1.1650800000000001,1.16524,673.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 11:30:00+00:00,1.16523,1.16523,1.16443,1.16452,804.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 11:45:00+00:00,1.16453,1.1646,1.16345,1.16371,1093.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 12:00:00+00:00,1.16373,1.16439,1.16373,1.1638,799.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 12:15:00+00:00,1.1638,1.16385,1.16315,1.16317,882.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 12:30:00+00:00,1.16318,1.16384,1.1629800000000001,1.16375,780.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 12:45:00+00:00,1.16376,1.16431,1.16376,1.16418,821.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 13:00:00+00:00,1.16417,1.16475,1.16407,1.16429,831.0,pre,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 13:15:00+00:00,1.16429,1.16434,1.16328,1.16343,645.0,entry,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 13:30:00+00:00,1.16343,1.16356,1.16288,1.16316,526.0,trade,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 13:45:00+00:00,1.16316,1.16376,1.16315,1.16358,651.0,trade,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19983_SHORT_4212,EURUSD,2025-08-08 14:00:00+00:00,1.16357,1.16428,1.16352,1.16425,603.0,trade,1.1650800000000001,1.1646,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6877273972229573
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 08:15:00+00:00,1.16536,1.1654,1.16434,1.16441,628.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 08:30:00+00:00,1.16441,1.16456,1.16401,1.16419,593.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 08:45:00+00:00,1.16418,1.1644700000000001,1.1639,1.1641,577.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 09:00:00+00:00,1.16411,1.1648399999999999,1.1641,1.16464,571.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 09:15:00+00:00,1.16464,1.16499,1.1644700000000001,1.16475,555.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 09:30:00+00:00,1.16474,1.16497,1.16451,1.16475,550.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 09:45:00+00:00,1.16474,1.16529,1.16459,1.16502,563.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 10:00:00+00:00,1.16503,1.16582,1.16486,1.16532,979.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 10:15:00+00:00,1.16533,1.16564,1.16511,1.16548,734.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 10:30:00+00:00,1.16548,1.16645,1.16545,1.166,819.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 10:45:00+00:00,1.16601,1.16601,1.16546,1.16592,966.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 11:00:00+00:00,1.16592,1.16629,1.16577,1.16619,884.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 11:15:00+00:00,1.16619,1.1662,1.1650800000000001,1.16524,673.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 11:30:00+00:00,1.16523,1.16523,1.16443,1.16452,804.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 11:45:00+00:00,1.16453,1.1646,1.16345,1.16371,1093.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 12:00:00+00:00,1.16373,1.16439,1.16373,1.1638,799.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 12:15:00+00:00,1.1638,1.16385,1.16315,1.16317,882.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 12:30:00+00:00,1.16318,1.16384,1.1629800000000001,1.16375,780.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 12:45:00+00:00,1.16376,1.16431,1.16376,1.16418,821.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 13:00:00+00:00,1.16417,1.16475,1.16407,1.16429,831.0,pre,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 13:15:00+00:00,1.16429,1.16434,1.16328,1.16343,645.0,entry,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 13:30:00+00:00,1.16343,1.16356,1.16288,1.16316,526.0,trade,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 13:45:00+00:00,1.16316,1.16376,1.16315,1.16358,651.0,trade,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19984_SHORT_4213,EURUSD,2025-08-08 14:00:00+00:00,1.16357,1.16428,1.16352,1.16425,603.0,trade,1.16443,1.16439,1.16343,1.1642285714285714,1.1610342857142857,-1.0,0.6636181709257716
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 11:00:00+00:00,1.16592,1.16629,1.16577,1.16619,884.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 11:15:00+00:00,1.16619,1.1662,1.1650800000000001,1.16524,673.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 11:30:00+00:00,1.16523,1.16523,1.16443,1.16452,804.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 11:45:00+00:00,1.16453,1.1646,1.16345,1.16371,1093.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 12:00:00+00:00,1.16373,1.16439,1.16373,1.1638,799.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 12:15:00+00:00,1.1638,1.16385,1.16315,1.16317,882.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 12:30:00+00:00,1.16318,1.16384,1.1629800000000001,1.16375,780.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 12:45:00+00:00,1.16376,1.16431,1.16376,1.16418,821.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 13:00:00+00:00,1.16417,1.16475,1.16407,1.16429,831.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 13:15:00+00:00,1.16429,1.16434,1.16328,1.16343,645.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 13:30:00+00:00,1.16343,1.16356,1.16288,1.16316,526.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 13:45:00+00:00,1.16316,1.16376,1.16315,1.16358,651.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 14:00:00+00:00,1.16357,1.16428,1.16352,1.16425,603.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 14:15:00+00:00,1.16424,1.16472,1.16401,1.16417,665.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 14:30:00+00:00,1.16416,1.16494,1.16408,1.16475,475.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 14:45:00+00:00,1.16474,1.1648,1.16415,1.16438,704.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 15:00:00+00:00,1.16438,1.16491,1.16435,1.1644700000000001,804.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 15:15:00+00:00,1.16449,1.165,1.16427,1.16498,844.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 15:30:00+00:00,1.16497,1.1654,1.16455,1.16465,1011.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 15:45:00+00:00,1.16467,1.16495,1.16377,1.16418,1078.0,pre,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 16:00:00+00:00,1.16419,1.1651799999999999,1.16415,1.16517,840.0,entry,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 16:15:00+00:00,1.16517,1.16553,1.16487,1.1650800000000001,803.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 16:30:00+00:00,1.16509,1.16535,1.16471,1.16488,1013.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 16:45:00+00:00,1.16488,1.16527,1.16478,1.16487,1070.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 17:00:00+00:00,1.16483,1.16597,1.16463,1.16558,1512.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 17:15:00+00:00,1.16559,1.1663000000000001,1.16532,1.16544,1012.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 17:30:00+00:00,1.16544,1.16591,1.16493,1.1656,719.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 17:45:00+00:00,1.16559,1.16601,1.16523,1.16562,1039.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 18:00:00+00:00,1.16561,1.16612,1.16543,1.16608,840.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 18:15:00+00:00,1.16607,1.16678,1.166,1.16643,701.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 18:30:00+00:00,1.16643,1.16672,1.16605,1.16606,891.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 18:45:00+00:00,1.16608,1.16637,1.16586,1.16598,696.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 19:00:00+00:00,1.16597,1.16629,1.16525,1.16541,728.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 19:15:00+00:00,1.1654,1.16554,1.16497,1.16532,729.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 19:30:00+00:00,1.16532,1.1656900000000001,1.16521,1.16564,552.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 19:45:00+00:00,1.16564,1.1658,1.16533,1.16565,573.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_19993_LONG_4216,EURUSD,2025-08-08 20:00:00+00:00,1.16561,1.16595,1.16535,1.16594,525.0,trade,1.16401,1.16376,1.16517,1.16439,1.16751,0.9871794871794436,0.6110455838040082
EURUSD_20005_LONG_4217,EURUSD,2025-08-08 12:45:00+00:00,1.16376,1.16431,1.16376,1.16418,821.0,pre,1.16532,1.16527,1.16562,1.164782142857143,1.1681335714285717,-1.0,0.8689175746479211
EURUSD_20005_LONG_4217,EURUSD,2025-08-08 13:00:00+00:00,1.16417,1.16475,1.16407,1.16429,831.0,pre,1.16532,1.16527,1.16562,1.164782142857143,1.1681335714285717,-1.0,0.8689175746479211
EURUSD_20005_LONG_4217,EURUSD,2025-08-08 13:15:00+00:00,1.16429,1.16434,1.16328,1.16343,645.0,pre,1.16532,1.16527,1.16562,1.164782142857143,1.1681335714285717,-1.0,0.8689175746479211
EURUSD_20005_LONG_4217,EURUSD,2025-08-08 13:30:00+00:00,1.16343,1.16356,1.16288,1.16316,526.0,pre,1.16532,1.16527,1.16562,1.164782142857143,1.1681335714285717,-1.0,0.8689175746479211
EURUSD_20005_LONG_4217,EURUSD,2025-08-08 13:45:00+00:00,1.16316,1.16376,1.16315,1.16358,651.0,pre,1.16532,1.16527,1.16562,1.164782142857143,1.1681335714285717,-1.0,0.8689175746479211
