setup_id,symbol,entry_time,exit_time,pnl_r,ml_confidence,ml_oof_probability,session_bucket,side,structure_event,mitigation_depth_pct,fvg_size_atr,hour,weekday
EURUSD_21306_SHORT_4518,EURUSD,2025-08-28 10:15:00+00:00,2025-08-28 10:45:00+00:00,-1.0,0.878803139620296,0.5580021614698087,london,SHORT,bos,-1.0,0.4175824175827432,10,Thursday
EURUSD_21306_SHORT_4518,EURUSD,2025-08-28 10:15:00+00:00,2025-08-28 12:00:00+00:00,-1.0,0.878803139620296,0.5580021614698087,london,SHORT,bos,-1.0,0.4175824175827432,10,Thursday
EURUSD_21306_SHORT_4518,EURUSD,2025-08-28 10:15:00+00:00,2025-08-28 12:30:00+00:00,-1.0,0.878803139620296,0.5580021614698087,london,SHORT,bos,-1.0,0.4175824175827432,10,Thursday
EURUSD_21334_LONG_4525,EURUSD,2025-08-28 14:15:00+00:00,2025-08-28 14:45:00+00:00,-1.0,0.8828659831103441,0.5988206589066117,overlap,LONG,bos,0.2696629213481352,1.0741379310342585,14,Thursday
EURUSD_21709_LONG_4614,EURUSD,2025-09-03 11:45:00+00:00,2025-09-03 13:30:00+00:00,-1.0,0.8786753375747948,0.581235016927227,london,LONG,bos,0.0,1.1209341117596712,11,Wednesday
EURUSD_21709_LONG_4614,EURUSD,2025-09-03 11:45:00+00:00,2025-09-03 13:30:00+00:00,-1.0,0.8786753375747948,0.581235016927227,london,LONG,bos,0.0,1.1209341117596712,11,Wednesday
EURUSD_21905_LONG_4654,EURUSD,2025-09-05 12:45:00+00:00,2025-09-05 14:15:00+00:00,-1.0,0.8522840911322261,0.6468872574617222,overlap,LONG,bos,1.1282051282054348,0.6515513126489602,12,Friday
EURUSD_21905_LONG_4654,EURUSD,2025-09-05 12:45:00+00:00,2025-09-05 14:45:00+00:00,-1.0,0.8522840911322261,0.6468872574617222,overlap,LONG,bos,1.1282051282054348,0.6515513126489602,12,Friday
EURUSD_21910_LONG_4655,EURUSD,2025-09-05 14:00:00+00:00,2025-09-05 14:15:00+00:00,-1.0,0.8843408935371606,0.7778650772053612,overlap,LONG,bos,1.6363636363634528,0.4128686327079781,14,Friday
EURUSD_21910_LONG_4655,EURUSD,2025-09-05 14:00:00+00:00,2025-09-05 14:45:00+00:00,-1.0,0.8843408935371606,0.7778650772053612,overlap,LONG,bos,1.6363636363634528,0.4128686327079781,14,Friday
EURUSD_21910_LONG_4655,EURUSD,2025-09-05 14:00:00+00:00,2025-09-05 14:45:00+00:00,-1.0,0.8843408935371606,0.7778650772053612,overlap,LONG,bos,1.6363636363634528,0.4128686327079781,14,Friday
EURUSD_22752_SHORT_4852,EURUSD,2025-09-18 08:30:00+00:00,2025-09-18 09:45:00+00:00,-1.0,0.8688170773196987,0.5632804446840249,london,SHORT,bos,0.5142857142858049,0.6657608695654125,8,Thursday
EURUSD_22752_SHORT_4852,EURUSD,2025-09-18 08:30:00+00:00,2025-09-18 10:00:00+00:00,-1.0,0.8688170773196987,0.5632804446840249,london,SHORT,bos,0.5142857142858049,0.6657608695654125,8,Thursday
EURUSD_22752_SHORT_4852,EURUSD,2025-09-18 08:30:00+00:00,2025-09-18 10:00:00+00:00,-1.0,0.8688170773196987,0.5632804446840249,london,SHORT,bos,0.5142857142858049,0.6657608695654125,8,Thursday
EURUSD_22876_SHORT_4883,EURUSD,2025-09-19 15:30:00+00:00,2025-09-19 16:00:00+00:00,-1.0,0.8713151145001222,0.6077260819826087,overlap,SHORT,bos,-1.0,0.6965853658536666,15,Friday
EURUSD_22876_SHORT_4883,EURUSD,2025-09-19 15:30:00+00:00,2025-09-19 16:00:00+00:00,-1.0,0.8713151145001222,0.6077260819826087,overlap,SHORT,bos,-1.0,0.6965853658536666,15,Friday
EURUSD_22876_SHORT_4883,EURUSD,2025-09-19 15:30:00+00:00,2025-09-19 16:00:00+00:00,-1.0,0.8713151145001222,0.6077260819826087,overlap,SHORT,bos,-1.0,0.6965853658536666,15,Friday
EURUSD_23045_SHORT_4916,EURUSD,2025-09-23 09:45:00+00:00,2025-09-23 11:30:00+00:00,-1.0,0.8843083984934532,0.7050954058310861,london,SHORT,bos,2.0,0.8048411497731159,9,Tuesday
EURUSD_23045_SHORT_4916,EURUSD,2025-09-23 09:45:00+00:00,2025-09-23 11:45:00+00:00,-1.0,0.8843083984934532,0.7050954058310861,london,SHORT,bos,2.0,0.8048411497731159,9,Tuesday
EURUSD_23526_LONG_5002,EURUSD,2025-09-30 10:00:00+00:00,2025-09-30 10:30:00+00:00,-1.0,0.8793809448120646,0.6494915169392548,london,LONG,bos,0.7894736842113874,0.4249201277953058,10,Tuesday
EURUSD_24199_SHORT_5164,EURUSD,2025-10-09 10:15:00+00:00,2025-10-09 12:00:00+00:00,-1.0,0.8803421031734919,0.6631768505032068,london,SHORT,bos,0.0769230769235367,0.5275362318844014,10,Thursday
EURUSD_24199_SHORT_5164,EURUSD,2025-10-09 10:15:00+00:00,2025-10-09 12:00:00+00:00,-1.0,0.8803421031734919,0.6631768505032068,london,SHORT,bos,0.0769230769235367,0.5275362318844014,10,Thursday
EURUSD_24199_SHORT_5164,EURUSD,2025-10-09 10:15:00+00:00,2025-10-09 12:45:00+00:00,-1.0,0.8803421031734919,0.6631768505032068,london,SHORT,bos,0.0769230769235367,0.5275362318844014,10,Thursday
EURUSD_24292_SHORT_5180,EURUSD,2025-10-10 09:30:00+00:00,2025-10-10 09:45:00+00:00,-1.0,0.8809949507191258,0.6746889070830966,london,SHORT,bos,2.0,0.07317073170725669,9,Friday
EURUSD_24292_SHORT_5180,EURUSD,2025-10-10 09:30:00+00:00,2025-10-10 09:45:00+00:00,-1.0,0.8809949507191258,0.6746889070830966,london,SHORT,bos,2.0,0.07317073170725669,9,Friday
EURUSD_24292_SHORT_5180,EURUSD,2025-10-10 09:30:00+00:00,2025-10-10 10:15:00+00:00,-1.0,0.8809949507191258,0.6746889070830966,london,SHORT,bos,2.0,0.07317073170725669,9,Friday
EURUSD_24311_SHORT_5186,EURUSD,2025-10-10 14:15:00+00:00,2025-10-10 15:15:00+00:00,-1.0,0.880363216276868,0.6543529110148207,overlap,SHORT,bos,-0.1304347826086117,0.35423542354228804,14,Friday
EURUSD_24311_SHORT_5186,EURUSD,2025-10-10 14:15:00+00:00,2025-10-10 17:00:00+00:00,-1.0,0.880363216276868,0.6543529110148207,overlap,SHORT,bos,-0.1304347826086117,0.35423542354228804,14,Friday
EURUSD_24311_SHORT_5186,EURUSD,2025-10-10 14:15:00+00:00,2025-10-10 17:45:00+00:00,-1.0,0.880363216276868,0.6543529110148207,overlap,SHORT,bos,-0.1304347826086117,0.35423542354228804,14,Friday
EURUSD_25078_SHORT_5327,EURUSD,2025-10-22 14:00:00+00:00,2025-10-22 16:30:00+00:00,-1.0,0.8787320081264839,0.7338035973215783,overlap,SHORT,bos,0.7812500000000216,0.5137614678900619,14,Wednesday
EURUSD_25078_SHORT_5327,EURUSD,2025-10-22 14:00:00+00:00,2025-10-22 16:30:00+00:00,-1.0,0.8787320081264839,0.7338035973215783,overlap,SHORT,bos,0.7812500000000216,0.5137614678900619,14,Wednesday
EURUSD_25078_SHORT_5327,EURUSD,2025-10-22 14:00:00+00:00,2025-10-22 17:00:00+00:00,-1.0,0.8787320081264839,0.7338035973215783,overlap,SHORT,bos,0.7812500000000216,0.5137614678900619,14,Wednesday
EURUSD_25245_SHORT_5365,EURUSD,2025-10-24 08:00:00+00:00,2025-10-24 09:30:00+00:00,-1.0,0.8802454798625693,0.600191102874659,london,SHORT,bos,0.3076923076927018,0.454999999999897,8,Friday
EURUSD_25245_SHORT_5365,EURUSD,2025-10-24 08:00:00+00:00,2025-10-24 09:30:00+00:00,-1.0,0.8802454798625693,0.600191102874659,london,SHORT,bos,0.3076923076927018,0.454999999999897,8,Friday
EURUSD_25245_SHORT_5365,EURUSD,2025-10-24 08:00:00+00:00,2025-10-24 09:45:00+00:00,-1.0,0.8802454798625693,0.600191102874659,london,SHORT,bos,0.3076923076927018,0.454999999999897,8,Friday
EURUSD_25537_SHORT_5428,EURUSD,2025-10-29 09:00:00+00:00,2025-10-29 10:00:00+00:00,-1.0,0.8478248668597718,0.6739438470088588,london,SHORT,bos,0.4999999999944489,0.06557377049149468,9,Wednesday
EURUSD_25537_SHORT_5428,EURUSD,2025-10-29 09:00:00+00:00,2025-10-29 10:00:00+00:00,-1.0,0.8478248668597718,0.6739438470088588,london,SHORT,bos,0.4999999999944489,0.06557377049149468,9,Wednesday
EURUSD_25537_SHORT_5428,EURUSD,2025-10-29 09:00:00+00:00,2025-10-29 10:15:00+00:00,-1.0,0.8478248668597718,0.6739438470088588,london,SHORT,bos,0.4999999999944489,0.06557377049149468,9,Wednesday
EURUSD_25589_SHORT_5443,EURUSD,2025-10-29 21:45:00+00:00,2025-10-29 23:30:00+00:00,-1.0,0.8795069657518879,0.6830485071821343,new_york,SHORT,bos,-1.0,0.3208333333334905,21,Wednesday
EURUSD_26163_LONG_5558,EURUSD,2025-11-06 21:15:00+00:00,2025-11-06 21:45:00+00:00,-1.0,0.8825273009247309,0.5722933477950644,new_york,LONG,bos,-1.0,0.06849315068477407,21,Thursday
EURUSD_26163_LONG_5558,EURUSD,2025-11-06 21:15:00+00:00,2025-11-07 00:00:00+00:00,-1.0,0.8825273009247309,0.5722933477950644,new_york,LONG,bos,-1.0,0.06849315068477407,21,Thursday
EURUSD_26163_LONG_5558,EURUSD,2025-11-06 21:15:00+00:00,2025-11-07 00:00:00+00:00,-1.0,0.8825273009247309,0.5722933477950644,new_york,LONG,bos,-1.0,0.06849315068477407,21,Thursday
EURUSD_26975_LONG_5737,EURUSD,2025-11-19 09:15:00+00:00,2025-11-19 09:45:00+00:00,-1.0,0.8871561361490073,0.6429534421900571,london,LONG,bos,1.3749999999996532,0.7533632286995859,9,Wednesday
EURUSD_26975_LONG_5737,EURUSD,2025-11-19 09:15:00+00:00,2025-11-19 09:45:00+00:00,-1.0,0.8871561361490073,0.6429534421900571,london,LONG,bos,1.3749999999996532,0.7533632286995859,9,Wednesday
EURUSD_26975_LONG_5737,EURUSD,2025-11-19 09:15:00+00:00,2025-11-19 09:45:00+00:00,-1.0,0.8871561361490073,0.6429534421900571,london,LONG,bos,1.3749999999996532,0.7533632286995859,9,Wednesday
EURUSD_27169_LONG_5786,EURUSD,2025-11-21 09:00:00+00:00,2025-11-21 09:15:00+00:00,-1.0,0.8830225035627833,0.5817767942429505,london,LONG,bos,0.5714285714279672,0.571984435797743,9,Friday
EURUSD_27169_LONG_5786,EURUSD,2025-11-21 09:00:00+00:00,2025-11-21 10:00:00+00:00,-1.0,0.8830225035627833,0.5817767942429505,london,LONG,bos,0.5714285714279672,0.571984435797743,9,Friday
EURUSD_27169_LONG_5786,EURUSD,2025-11-21 09:00:00+00:00,2025-11-21 10:00:00+00:00,-1.0,0.8830225035627833,0.5817767942429505,london,LONG,bos,0.5714285714279672,0.571984435797743,9,Friday
EURUSD_27588_LONG_5874,EURUSD,2025-11-27 18:00:00+00:00,2025-11-27 19:30:00+00:00,-1.0,0.8805779547947563,0.557875536886552,new_york,LONG,bos,2.0,0.10989010989033819,18,Thursday
EURUSD_27937_LONG_5951,EURUSD,2025-12-03 08:45:00+00:00,2025-12-03 10:00:00+00:00,-1.0,0.8840965340645556,0.7013579907381282,london,LONG,bos,1.9285714285709756,0.6490066225167335,8,Wednesday
EURUSD_27937_LONG_5951,EURUSD,2025-12-03 08:45:00+00:00,2025-12-03 10:15:00+00:00,-1.0,0.8840965340645556,0.7013579907381282,london,LONG,bos,1.9285714285709756,0.6490066225167335,8,Wednesday
EURUSD_27984_LONG_5961,EURUSD,2025-12-03 20:30:00+00:00,2025-12-03 22:30:00+00:00,-1.0,0.8587414831835853,0.5871268245194106,new_york,LONG,bos,-1.0,0.14418125643664575,20,Wednesday
EURUSD_27984_LONG_5961,EURUSD,2025-12-03 20:30:00+00:00,2025-12-03 23:00:00+00:00,-1.0,0.8587414831835853,0.5871268245194106,new_york,LONG,bos,-1.0,0.14418125643664575,20,Wednesday
EURUSD_28127_LONG_5995,EURUSD,2025-12-05 08:15:00+00:00,2025-12-05 11:00:00+00:00,-1.0,0.8809632647409277,0.7990110470445195,london,LONG,bos,2.0,0.189701897019372,8,Friday
EURUSD_28146_SHORT_6000,EURUSD,2025-12-05 13:30:00+00:00,2025-12-05 14:00:00+00:00,-1.0,0.8783970462398406,0.5752669721122203,overlap,SHORT,bos,-1.0,0.19310344827584727,13,Friday
EURUSD_28146_SHORT_6000,EURUSD,2025-12-05 13:30:00+00:00,2025-12-05 14:00:00+00:00,-1.0,0.8783970462398406,0.5752669721122203,overlap,SHORT,bos,-1.0,0.19310344827584727,13,Friday
EURUSD_28146_SHORT_6000,EURUSD,2025-12-05 13:30:00+00:00,2025-12-05 16:00:00+00:00,-1.0,0.8783970462398406,0.5752669721122203,overlap,SHORT,bos,-1.0,0.19310344827584727,13,Friday
EURUSD_28461_LONG_6061,EURUSD,2025-12-10 21:15:00+00:00,2025-12-10 21:30:00+00:00,-1.0,0.8793391040586872,0.6176749066248267,new_york,LONG,bos,-1.0,0.17929562433281895,21,Wednesday
EURUSD_28461_LONG_6061,EURUSD,2025-12-10 21:15:00+00:00,2025-12-10 21:30:00+00:00,-1.0,0.8793391040586872,0.6176749066248267,new_york,LONG,bos,-1.0,0.17929562433281895,21,Wednesday
EURUSD_28461_LONG_6061,EURUSD,2025-12-10 21:15:00+00:00,2025-12-10 21:30:00+00:00,-1.0,0.8793391040586872,0.6176749066248267,new_york,LONG,bos,-1.0,0.17929562433281895,21,Wednesday
EURUSD_28462_LONG_6062,EURUSD,2025-12-10 21:15:00+00:00,2025-12-10 21:30:00+00:00,-1.0,0.8846042034679839,0.6274904810053001,new_york,LONG,bos,-1.0,0.33333333333340043,21,Wednesday
EURUSD_28462_LONG_6062,EURUSD,2025-12-10 21:15:00+00:00,2025-12-10 21:30:00+00:00,-1.0,0.8846042034679839,0.6274904810053001,new_york,LONG,bos,-1.0,0.33333333333340043,21,Wednesday
EURUSD_28462_LONG_6062,EURUSD,2025-12-10 21:15:00+00:00,2025-12-10 21:30:00+00:00,-1.0,0.8846042034679839,0.6274904810053001,new_york,LONG,bos,-1.0,0.33333333333340043,21,Wednesday
EURUSD_28464_LONG_6063,EURUSD,2025-12-10 20:30:00+00:00,2025-12-10 21:00:00+00:00,-1.0,0.8832371704490803,0.8716764135902635,new_york,LONG,bos,2.0,0.1365853658537991,20,Wednesday
EURUSD_28464_LONG_6063,EURUSD,2025-12-10 20:30:00+00:00,2025-12-10 21:00:00+00:00,-1.0,0.8832371704490803,0.8716764135902635,new_york,LONG,bos,2.0,0.1365853658537991,20,Wednesday
EURUSD_28655_LONG_6113,EURUSD,2025-12-12 20:15:00+00:00,2025-12-12 20:45:00+00:00,-1.0,0.8796995427342741,0.6328603961995773,new_york,LONG,bos,-0.6470588235297191,0.2523860021208946,20,Friday
EURUSD_28655_LONG_6113,EURUSD,2025-12-12 20:15:00+00:00,2025-12-12 21:00:00+00:00,-1.0,0.8796995427342741,0.6328603961995773,new_york,LONG,bos,-0.6470588235297191,0.2523860021208946,20,Friday
EURUSD_28655_LONG_6113,EURUSD,2025-12-12 20:15:00+00:00,2025-12-12 21:45:00+00:00,-1.0,0.8796995427342741,0.6328603961995773,new_york,LONG,bos,-0.6470588235297191,0.2523860021208946,20,Friday
EURUSD_28823_LONG_6150,EURUSD,2025-12-16 16:00:00+00:00,2025-12-16 18:00:00+00:00,-1.0,0.8784595580719241,0.6088181094657047,overlap,LONG,bos,-1.0,0.40000000000012176,16,Tuesday
EURUSD_28823_LONG_6150,EURUSD,2025-12-16 16:00:00+00:00,2025-12-16 20:00:00+00:00,-1.0,0.8784595580719241,0.6088181094657047,overlap,LONG,bos,-1.0,0.40000000000012176,16,Tuesday
EURUSD_28824_LONG_6151,EURUSD,2025-12-16 16:00:00+00:00,2025-12-16 18:00:00+00:00,-1.0,0.8818852395394873,0.6249186754533107,overlap,LONG,bos,-1.0,0.1571072319200632,16,Tuesday
EURUSD_28824_LONG_6151,EURUSD,2025-12-16 16:00:00+00:00,2025-12-16 20:00:00+00:00,-1.0,0.8818852395394873,0.6249186754533107,overlap,LONG,bos,-1.0,0.1571072319200632,16,Tuesday
EURUSD_28849_SHORT_6158,EURUSD,2025-12-16 21:00:00+00:00,2025-12-16 21:30:00+00:00,-1.0,0.8600107051450621,0.7348290170983791,new_york,SHORT,bos,-0.3478260869565077,0.7113402061856529,21,Tuesday
EURUSD_28849_SHORT_6158,EURUSD,2025-12-16 21:00:00+00:00,2025-12-16 21:45:00+00:00,-1.0,0.8600107051450621,0.7348290170983791,new_york,SHORT,bos,-0.3478260869565077,0.7113402061856529,21,Tuesday
EURUSD_29669_SHORT_6331,EURUSD,2025-12-30 10:45:00+00:00,2025-12-30 11:00:00+00:00,-1.0,0.8790308798261046,0.5723596658635054,london,SHORT,bos,-0.8620689655178222,0.8185483870964103,10,Tuesday
EURUSD_29669_SHORT_6331,EURUSD,2025-12-30 10:45:00+00:00,2025-12-30 11:15:00+00:00,-1.0,0.8790308798261046,0.5723596658635054,london,SHORT,bos,-0.8620689655178222,0.8185483870964103,10,Tuesday
EURUSD_29669_SHORT_6331,EURUSD,2025-12-30 10:45:00+00:00,2025-12-30 11:30:00+00:00,-1.0,0.8790308798261046,0.5723596658635054,london,SHORT,bos,-0.8620689655178222,0.8185483870964103,10,Tuesday
EURUSD_29670_SHORT_6332,EURUSD,2025-12-30 10:15:00+00:00,2025-12-30 10:30:00+00:00,-1.0,0.866658210359785,0.7546899251749303,london,SHORT,bos,2.0,0.18666666666669035,10,Tuesday
EURUSD_29670_SHORT_6332,EURUSD,2025-12-30 10:15:00+00:00,2025-12-30 11:30:00+00:00,-1.0,0.866658210359785,0.7546899251749303,london,SHORT,bos,2.0,0.18666666666669035,10,Tuesday
EURUSD_30673_SHORT_6558,EURUSD,2026-01-14 20:45:00+00:00,2026-01-14 22:00:00+00:00,-1.0,0.8494679954745622,0.550885271770107,new_york,SHORT,bos,-1.0,0.0417287630400472,20,Wednesday
EURUSD_30673_SHORT_6558,EURUSD,2026-01-14 20:45:00+00:00,2026-01-14 22:30:00+00:00,-1.0,0.8494679954745622,0.550885271770107,new_york,SHORT,bos,-1.0,0.0417287630400472,20,Wednesday
EURUSD_30676_SHORT_6559,EURUSD,2026-01-14 21:45:00+00:00,2026-01-14 22:00:00+00:00,-1.0,0.8484252938116746,0.5979882946936265,new_york,SHORT,bos,0.3333333333333333,0.2620904836196058,21,Wednesday
EURUSD_30676_SHORT_6559,EURUSD,2026-01-14 21:45:00+00:00,2026-01-14 22:00:00+00:00,-1.0,0.8484252938116746,0.5979882946936265,new_york,SHORT,bos,0.3333333333333333,0.2620904836196058,21,Wednesday
EURUSD_30676_SHORT_6559,EURUSD,2026-01-14 21:45:00+00:00,2026-01-14 22:15:00+00:00,-1.0,0.8484252938116746,0.5979882946936265,new_york,SHORT,bos,0.3333333333333333,0.2620904836196058,21,Wednesday
EURUSD_30837_LONG_6580,EURUSD,2026-01-16 13:45:00+00:00,2026-01-16 14:45:00+00:00,-1.0,0.8791682636242381,0.5714699447123841,overlap,LONG,bos,-0.2105263157897812,0.4367816091952062,13,Friday
EURUSD_30837_LONG_6580,EURUSD,2026-01-16 13:45:00+00:00,2026-01-16 15:15:00+00:00,-1.0,0.8791682636242381,0.5714699447123841,overlap,LONG,bos,-0.2105263157897812,0.4367816091952062,13,Friday
EURUSD_30837_LONG_6580,EURUSD,2026-01-16 13:45:00+00:00,2026-01-16 17:15:00+00:00,-1.0,0.8791682636242381,0.5714699447123841,overlap,LONG,bos,-0.2105263157897812,0.4367816091952062,13,Friday
EURUSD_31131_LONG_6658,EURUSD,2026-01-21 15:30:00+00:00,2026-01-21 16:00:00+00:00,-1.0,0.8858828138059957,0.5673570728985387,overlap,LONG,bos,0.2280701754385486,0.8906249999999508,15,Wednesday
