streak_id,sign,length,start_time,end_time,pnl_r,pnl_usd,start_setup_id,end_setup_id
37,loss,3,2024-11-28 23:30:00+00:00,2024-11-28 23:30:00+00:00,-0.34398625429570934,-10.319587628871284,GBPUSD_2839_LONG_538,GBPUSD_2839_LONG_538
38,win,3,2024-11-29 14:45:00+00:00,2024-11-29 14:45:00+00:00,1.1682160247897744,35.04648074369323,GBPUSD_2901_SHORT_551,GBPUSD_2901_SHORT_551
39,loss,24,2024-12-02 01:00:00+00:00,2024-12-05 23:00:00+00:00,-21.690463596337988,-650.7139078901396,GBPUSD_2941_LONG_560,XAUUSD_5173_SHORT_1076
40,win,3,2024-12-10 16:15:00+00:00,2024-12-10 17:45:00+00:00,7.852253756260438,235.56761268781315,XAUUSD_5432_LONG_1131,XAUUSD_5432_LONG_1131
41,loss,3,2024-12-10 23:30:00+00:00,2024-12-10 23:30:00+00:00,-0.6318338292782971,-18.955014878348916,XAUUSD_5457_LONG_1138,XAUUSD_5457_LONG_1138
42,win,6,2024-12-11 09:45:00+00:00,2024-12-12 14:30:00+00:00,16.963582677165377,508.90748031496133,GBPUSD_3650_SHORT_713,GBPUSD_3760_SHORT_742
43,loss,2,2024-12-12 15:30:00+00:00,2024-12-12 15:30:00+00:00,-2.0,-60.0,GBPUSD_3777_SHORT_746,GBPUSD_3777_SHORT_746
44,win,4,2024-12-12 17:15:00+00:00,2024-12-12 19:45:00+00:00,10.214569536423863,306.4370860927159,GBPUSD_3776_SHORT_745,GBPUSD_3776_SHORT_745
45,loss,3,2024-12-12 21:00:00+00:00,2024-12-12 21:00:00+00:00,-1.0320945945946587,-30.962837837839764,XAUUSD_5631_SHORT_1173,XAUUSD_5631_SHORT_1173
46,win,3,2024-12-13 16:30:00+00:00,2024-12-13 16:30:00+00:00,6.553733726357071,196.61201179071213,XAUUSD_5705_SHORT_1185,XAUUSD_5705_SHORT_1185
47,loss,3,2024-12-17 22:45:00+00:00,2024-12-17 22:45:00+00:00,-1.8287304645686822,-54.861913937060464,GBPUSD_4077_LONG_799,GBPUSD_4077_LONG_799
48,win,9,2024-12-18 18:45:00+00:00,2024-12-20 20:15:00+00:00,18.69002061949444,560.7006185848331,XAUUSD_5992_SHORT_1233,GBPUSD_4359_LONG_856
49,loss,3,2024-12-24 17:30:00+00:00,2024-12-24 17:30:00+00:00,-3.0,-90.0,GBPUSD_4546_LONG_898,GBPUSD_4546_LONG_898
50,win,1,2024-12-27 16:30:00+00:00,2024-12-27 16:30:00+00:00,3.0,90.0,XAUUSD_6531_SHORT_1335,XAUUSD_6531_SHORT_1335
51,loss,1,2024-12-27 17:15:00+00:00,2024-12-27 17:15:00+00:00,-1.0,-30.0,GBPUSD_4743_LONG_941,GBPUSD_4743_LONG_941
52,win,7,2024-12-27 19:30:00+00:00,2024-12-31 21:00:00+00:00,7.541095299188465,226.23285897565395,XAUUSD_6531_SHORT_1335,XAUUSD_6717_LONG_1372
53,loss,4,2025-01-03 12:00:00+00:00,2025-01-03 18:00:00+00:00,-4.0,-120.0,XAUUSD_6877_SHORT_1398,XAUUSD_6901_SHORT_1401
54,win,4,2025-01-03 21:15:00+00:00,2025-01-07 15:30:00+00:00,6.2979855568224705,188.93956670467412,XAUUSD_6901_SHORT_1401,XAUUSD_7079_LONG_1432
55,loss,1,2025-01-07 17:00:00+00:00,2025-01-07 17:00:00+00:00,-1.0,-30.0,XAUUSD_7079_LONG_1432,XAUUSD_7079_LONG_1432
56,win,6,2025-01-07 21:45:00+00:00,2025-01-08 18:00:00+00:00,2.549612356842674,76.48837070528023,GBPUSD_5317_SHORT_1052,GBPUSD_5398_SHORT_1064
57,loss,6,2025-01-08 19:30:00+00:00,2025-01-08 19:30:00+00:00,-6.0,-180.0,XAUUSD_7179_LONG_1449,XAUUSD_7179_LONG_1449
58,win,3,2025-01-09 08:00:00+00:00,2025-01-09 08:45:00+00:00,9.0,270.0,GBPUSD_5465_SHORT_1078,GBPUSD_5465_SHORT_1078
59,loss,5,2025-01-09 20:15:00+00:00,2025-01-14 19:00:00+00:00,-4.428019485973442,-132.84058457920327,XAUUSD_7271_SHORT_1468,GBPUSD_5794_LONG_1140
60,win,1,2025-01-14 21:30:00+00:00,2025-01-14 21:30:00+00:00,0.1914819944598561,5.744459833795684,GBPUSD_5794_LONG_1140,GBPUSD_5794_LONG_1140
61,loss,4,2025-01-14 22:00:00+00:00,2025-01-16 13:45:00+00:00,-3.041998936735809,-91.25996810207425,XAUUSD_7552_LONG_1503,GBPUSD_5961_SHORT_1172
62,win,2,2025-01-16 15:15:00+00:00,2025-01-16 15:15:00+00:00,1.9349216854180624,58.04765056254187,GBPUSD_5961_SHORT_1172,GBPUSD_5961_SHORT_1172
63,loss,6,2025-01-17 20:15:00+00:00,2025-01-17 21:00:00+00:00,-5.80614203454899,-174.18426103646968,XAUUSD_7827_LONG_1547,XAUUSD_7827_LONG_1547
64,win,6,2025-01-21 21:30:00+00:00,2025-01-21 23:30:00+00:00,5.669627121300559,170.08881363901676,XAUUSD_7997_LONG_1579,GBPUSD_6284_LONG_1233
65,loss,6,2025-01-23 23:15:00+00:00,2025-01-24 16:15:00+00:00,-3.8539134143739524,-115.61740243121858,XAUUSD_8188_LONG_1614,XAUUSD_8266_LONG_1627
66,win,3,2025-01-24 22:45:00+00:00,2025-01-24 22:45:00+00:00,0.3913404681618945,11.74021404485684,XAUUSD_8277_SHORT_1629,XAUUSD_8277_SHORT_1629
67,loss,14,2025-01-29 02:15:00+00:00,2025-01-29 18:00:00+00:00,-11.292345186662196,-338.7703555998659,XAUUSD_8472_LONG_1666,XAUUSD_8531_SHORT_1675
68,win,1,2025-01-29 21:15:00+00:00,2025-01-29 21:15:00+00:00,0.6133537401951205,18.40061220585361,XAUUSD_8531_SHORT_1675,XAUUSD_8531_SHORT_1675
69,loss,1,2025-01-29 21:30:00+00:00,2025-01-29 21:30:00+00:00,-1.0,-30.0,GBPUSD_6855_LONG_1328,GBPUSD_6855_LONG_1328
70,win,2,2025-01-29 22:15:00+00:00,2025-01-29 22:15:00+00:00,1.0335408022129904,31.00622406638971,GBPUSD_6855_LONG_1328,GBPUSD_6855_LONG_1328
71,loss,15,2025-01-30 09:30:00+00:00,2025-01-31 20:15:00+00:00,-15.0,-450.0,GBPUSD_6913_SHORT_1337,GBPUSD_7051_LONG_1366
72,win,3,2025-02-04 17:00:00+00:00,2025-02-04 20:00:00+00:00,6.439227194913245,193.17681584739736,XAUUSD_8911_LONG_1749,XAUUSD_8911_LONG_1749
73,loss,3,2025-02-05 15:45:00+00:00,2025-02-05 15:45:00+00:00,-0.5406322936559611,-16.218968809678838,GBPUSD_7309_LONG_1421,GBPUSD_7309_LONG_1421
74,win,3,2025-02-06 11:45:00+00:00,2025-02-06 14:00:00+00:00,9.0,270.0,GBPUSD_7403_SHORT_1440,GBPUSD_7403_SHORT_1440
75,loss,6,2025-02-07 18:15:00+00:00,2025-02-12 23:00:00+00:00,-4.586926762491436,-137.6078028747431,GBPUSD_7525_SHORT_1464,GBPUSD_7821_LONG_1529
76,win,1,2025-02-13 09:00:00+00:00,2025-02-13 09:00:00+00:00,3.0,90.0,GBPUSD_7869_LONG_1543,GBPUSD_7869_LONG_1543
77,loss,2,2025-02-13 10:30:00+00:00,2025-02-13 10:30:00+00:00,-2.0,-60.0,GBPUSD_7869_LONG_1543,GBPUSD_7869_LONG_1543
78,win,6,2025-02-14 23:00:00+00:00,2025-02-17 01:00:00+00:00,7.724454260170818,231.7336278051245,XAUUSD_9659_SHORT_1921,GBPUSD_8018_SHORT_1580
79,loss,11,2025-02-18 10:00:00+00:00,2025-02-20 09:00:00+00:00,-10.01709401709401,-300.51282051282027,GBPUSD_8165_LONG_1615,GBPUSD_8347_LONG_1648
80,win,1,2025-02-20 12:00:00+00:00,2025-02-20 12:00:00+00:00,2.5023622047245477,75.07086614173642,GBPUSD_8347_LONG_1648,GBPUSD_8347_LONG_1648
81,loss,3,2025-02-20 13:45:00+00:00,2025-02-20 14:45:00+00:00,-2.6439169139465397,-79.31750741839619,GBPUSD_8361_LONG_1650,GBPUSD_8361_LONG_1650
82,win,3,2025-02-20 22:30:00+00:00,2025-02-20 22:30:00+00:00,4.402898550724708,132.08695652174126,GBPUSD_8390_LONG_1655,GBPUSD_8390_LONG_1655
83,loss,3,2025-02-25 18:30:00+00:00,2025-02-25 18:45:00+00:00,-1.9869503546103024,-59.60851063830907,GBPUSD_8664_LONG_1710,GBPUSD_8664_LONG_1710
84,win,3,2025-02-27 21:15:00+00:00,2025-02-27 21:15:00+00:00,2.2649653434151196,67.94896030245359,GBPUSD_8867_SHORT_1747,GBPUSD_8867_SHORT_1747
85,loss,4,2025-02-28 22:45:00+00:00,2025-03-04 12:15:00+00:00,-3.012019637717973,-90.3605891315392,GBPUSD_8968_SHORT_1766,GBPUSD_9130_LONG_1796
86,win,1,2025-03-04 15:15:00+00:00,2025-03-04 15:15:00+00:00,0.6783310901749227,20.34993270524768,GBPUSD_9130_LONG_1796,GBPUSD_9130_LONG_1796
87,loss,1,2025-03-04 15:15:00+00:00,2025-03-04 15:15:00+00:00,-1.0,-30.0,GBPUSD_9139_LONG_1799,GBPUSD_9139_LONG_1799
88,win,1,2025-03-04 15:15:00+00:00,2025-03-04 15:15:00+00:00,0.5087483176311921,15.262449528935765,GBPUSD_9130_LONG_1796,GBPUSD_9130_LONG_1796
89,loss,6,2025-03-04 15:30:00+00:00,2025-03-05 20:00:00+00:00,-6.0,-180.0,GBPUSD_9139_LONG_1799,XAUUSD_10838_LONG_2178
90,win,3,2025-03-05 21:15:00+00:00,2025-03-05 21:15:00+00:00,3.0600587371510968,91.80176211453292,GBPUSD_9251_LONG_1820,GBPUSD_9251_LONG_1820
91,loss,2,2025-03-05 21:30:00+00:00,2025-03-05 21:30:00+00:00,-0.22439697625545357,-6.731909287663609,XAUUSD_10838_LONG_2178,XAUUSD_10838_LONG_2178
92,win,3,2025-03-06 00:45:00+00:00,2025-03-06 00:45:00+00:00,0.4360027378508936,13.080082135526808,GBPUSD_9263_LONG_1821,GBPUSD_9263_LONG_1821
93,loss,7,2025-03-11 22:45:00+00:00,2025-03-13 09:30:00+00:00,-7.0,-210.0,GBPUSD_9653_LONG_1893,GBPUSD_9793_SHORT_1917
94,win,2,2025-03-13 10:30:00+00:00,2025-03-13 10:30:00+00:00,6.0,180.0,GBPUSD_9786_SHORT_1915,GBPUSD_9787_SHORT_1916
95,loss,3,2025-03-13 11:15:00+00:00,2025-03-13 11:15:00+00:00,-3.0,-90.0,GBPUSD_9786_SHORT_1915,GBPUSD_9793_SHORT_1917
96,win,3,2025-03-13 11:30:00+00:00,2025-03-13 12:00:00+00:00,0.9747343507908715,29.242030523726143,GBPUSD_9787_SHORT_1916,GBPUSD_9786_SHORT_1915
97,loss,12,2025-03-13 16:45:00+00:00,2025-03-18 16:30:00+00:00,-8.376046511627823,-251.28139534883474,GBPUSD_9823_SHORT_1922,XAUUSD_11662_LONG_2345
98,win,18,2025-03-19 09:15:00+00:00,2025-03-21 11:00:00+00:00,34.24341055736328,1027.3023167208987,GBPUSD_10170_SHORT_1972,XAUUSD_11900_SHORT_2395
99,loss,14,2025-03-25 11:15:00+00:00,2025-04-01 18:00:00+00:00,-11.629391238907067,-348.881737167212,GBPUSD_10570_SHORT_2051,XAUUSD_12574_SHORT_2541
100,win,2,2025-04-01 21:00:00+00:00,2025-04-02 23:00:00+00:00,3.879027617951619,116.37082853854857,XAUUSD_12574_SHORT_2541,GBPUSD_11179_LONG_2175
101,loss,1,2025-04-02 23:15:00+00:00,2025-04-02 23:15:00+00:00,-1.0,-30.0,GBPUSD_11179_LONG_2175,GBPUSD_11179_LONG_2175
102,win,5,2025-04-02 23:15:00+00:00,2025-04-03 16:00:00+00:00,15.0,450.0,GBPUSD_11179_LONG_2175,XAUUSD_12759_SHORT_2585
103,loss,2,2025-04-03 17:00:00+00:00,2025-04-03 17:00:00+00:00,-2.0,-60.0,XAUUSD_12759_SHORT_2585,XAUUSD_12757_SHORT_2584
104,win,6,2025-04-03 23:30:00+00:00,2025-04-08 22:45:00+00:00,7.803625553084839,234.10876659254515,GBPUSD_11275_SHORT_2205,XAUUSD_13051_SHORT_2647
105,loss,24,2025-04-09 21:15:00+00:00,2025-04-15 17:15:00+00:00,-23.189202972461025,-695.6760891738307,XAUUSD_13153_SHORT_2667,XAUUSD_13490_SHORT_2737
106,win,3,2025-04-16 01:45:00+00:00,2025-04-16 02:15:00+00:00,7.561880375550001,226.85641126650003,XAUUSD_13522_LONG_2741,XAUUSD_13522_LONG_2741
107,loss,6,2025-04-17 17:45:00+00:00,2025-04-18 01:45:00+00:00,-4.796747967479544,-143.90243902438633,GBPUSD_12224_LONG_2411,GBPUSD_12234_LONG_2413
108,win,3,2025-04-22 15:15:00+00:00,2025-04-22 15:15:00+00:00,2.8131072248722644,84.39321674616792,GBPUSD_12491_SHORT_2464,GBPUSD_12491_SHORT_2464
109,loss,1,2025-04-22 20:15:00+00:00,2025-04-22 20:15:00+00:00,-1.0,-30.0,XAUUSD_13874_SHORT_2819,XAUUSD_13874_SHORT_2819
110,win,5,2025-04-22 23:15:00+00:00,2025-04-23 00:30:00+00:00,6.713971200309049,201.41913600927148,XAUUSD_13874_SHORT_2819,GBPUSD_12528_SHORT_2469
111,loss,3,2025-04-23 10:30:00+00:00,2025-04-23 10:45:00+00:00,-3.0,-90.0,GBPUSD_12583_LONG_2486,GBPUSD_12583_LONG_2486
112,win,6,2025-04-23 21:30:00+00:00,2025-04-24 15:30:00+00:00,4.959022852639986,148.77068557919958,GBPUSD_12612_SHORT_2494,GBPUSD_12684_LONG_2505
113,loss,7,2025-04-25 20:00:00+00:00,2025-04-30 15:15:00+00:00,-6.655794587092236,-199.6738376127671,GBPUSD_12812_LONG_2532,GBPUSD_13076_SHORT_2596
114,win,5,2025-04-30 16:45:00+00:00,2025-05-01 22:15:00+00:00,6.980129990714996,209.40389972144987,GBPUSD_13076_SHORT_2596,GBPUSD_13191_SHORT_2620
115,loss,15,2025-05-02 23:30:00+00:00,2025-05-07 18:15:00+00:00,-10.193086175475957,-305.79258526427867,XAUUSD_14619_SHORT_2995,GBPUSD_13568_LONG_2699
116,win,6,2025-05-07 23:00:00+00:00,2025-05-09 16:15:00+00:00,12.12187184638053,363.6561553914159,GBPUSD_13578_SHORT_2701,GBPUSD_13743_LONG_2738
117,loss,3,2025-05-13 17:30:00+00:00,2025-05-13 18:45:00+00:00,-3.0,-90.0,XAUUSD_15248_SHORT_3133,XAUUSD_15248_SHORT_3133
118,win,6,2025-05-13 23:00:00+00:00,2025-05-14 00:30:00+00:00,6.614969604710603,198.4490881413181,GBPUSD_13962_LONG_2782,GBPUSD_13968_LONG_2784
119,loss,3,2025-05-15 01:45:00+00:00,2025-05-15 01:45:00+00:00,-0.021744324969790396,-0.6523297490937151,GBPUSD_14069_SHORT_2798,GBPUSD_14069_SHORT_2798
120,win,12,2025-05-15 18:15:00+00:00,2025-05-20 15:15:00+00:00,28.889051644532756,866.6715493359827,XAUUSD_15436_LONG_3180,XAUUSD_15690_LONG_3236
121,loss,10,2025-05-22 14:30:00+00:00,2025-05-28 21:15:00+00:00,-10.0,-300.0,XAUUSD_15885_SHORT_3275,XAUUSD_16245_SHORT_3345
122,win,2,2025-05-28 22:15:00+00:00,2025-05-28 22:15:00+00:00,0.1499590761894829,4.498772285684489,XAUUSD_16245_SHORT_3345,XAUUSD_16245_SHORT_3345
123,loss,3,2025-05-30 08:15:00+00:00,2025-05-30 08:45:00+00:00,-3.0,-90.0,XAUUSD_16400_SHORT_3370,XAUUSD_16400_SHORT_3370
124,win,3,2025-06-03 11:15:00+00:00,2025-06-03 11:15:00+00:00,0.43445692883889536,13.033707865166868,XAUUSD_16584_SHORT_3407,XAUUSD_16584_SHORT_3407
125,loss,9,2025-06-05 18:00:00+00:00,2025-06-05 22:30:00+00:00,-5.980045661039613,-179.40136983118845,GBPUSD_15582_LONG_3103,XAUUSD_16799_SHORT_3451
126,win,6,2025-06-06 14:00:00+00:00,2025-06-06 20:30:00+00:00,8.105036822018254,243.15110466054765,GBPUSD_15654_SHORT_3113,XAUUSD_16882_SHORT_3467
127,loss,3,2025-06-10 22:15:00+00:00,2025-06-10 22:15:00+00:00,-3.0,-90.0,XAUUSD_17094_SHORT_3507,XAUUSD_17094_SHORT_3507
128,win,5,2025-06-12 01:15:00+00:00,2025-06-12 10:30:00+00:00,13.732395976223117,411.9718792866935,XAUUSD_17194_LONG_3525,GBPUSD_16037_SHORT_3184
129,loss,1,2025-06-12 12:45:00+00:00,2025-06-12 12:45:00+00:00,-1.0,-30.0,GBPUSD_16037_SHORT_3184,GBPUSD_16037_SHORT_3184
130,win,1,2025-06-17 17:30:00+00:00,2025-06-17 17:30:00+00:00,3.0,90.0,GBPUSD_16351_SHORT_3248,GBPUSD_16351_SHORT_3248
131,loss,2,2025-06-17 17:45:00+00:00,2025-06-17 17:45:00+00:00,-2.0,-60.0,XAUUSD_17535_SHORT_3588,XAUUSD_17535_SHORT_3588
132,win,2,2025-06-17 19:45:00+00:00,2025-06-17 19:45:00+00:00,6.0,180.0,GBPUSD_16351_SHORT_3248,GBPUSD_16351_SHORT_3248
133,loss,1,2025-06-17 20:15:00+00:00,2025-06-17 20:15:00+00:00,-1.0,-30.0,XAUUSD_17535_SHORT_3588,XAUUSD_17535_SHORT_3588
134,win,3,2025-06-25 22:00:00+00:00,2025-06-26 00:00:00+00:00,5.290484140233875,158.71452420701627,GBPUSD_16941_LONG_3381,GBPUSD_16941_LONG_3381
135,loss,3,2025-06-26 16:45:00+00:00,2025-06-26 20:15:00+00:00,-3.0,-90.0,XAUUSD_18175_SHORT_3733,XAUUSD_18175_SHORT_3733
136,win,3,2025-06-27 11:30:00+00:00,2025-06-27 11:30:00+00:00,3.6853176874642974,110.55953062392891,XAUUSD_18231_SHORT_3748,XAUUSD_18231_SHORT_3748
137,loss,1,2025-06-27 18:30:00+00:00,2025-06-27 18:30:00+00:00,-1.0,-30.0,GBPUSD_17122_SHORT_3428,GBPUSD_17122_SHORT_3428
138,win,2,2025-06-27 21:15:00+00:00,2025-06-27 21:15:00+00:00,1.9282407407405335,57.847222222216004,GBPUSD_17122_SHORT_3428,GBPUSD_17122_SHORT_3428
139,loss,3,2025-06-27 21:45:00+00:00,2025-06-27 22:45:00+00:00,-3.0,-90.0,GBPUSD_17139_SHORT_3431,GBPUSD_17139_SHORT_3431
140,win,3,2025-07-01 10:15:00+00:00,2025-07-01 12:45:00+00:00,9.0,270.0,XAUUSD_18420_LONG_3776,XAUUSD_18420_LONG_3776
141,loss,10,2025-07-01 20:30:00+00:00,2025-07-08 15:00:00+00:00,-9.281045751633961,-278.4313725490188,GBPUSD_17313_SHORT_3466,XAUUSD_18879_SHORT_3876
142,win,11,2025-07-08 16:15:00+00:00,2025-07-11 01:45:00+00:00,15.515432013036806,465.46296039110405,GBPUSD_17783_SHORT_3569,GBPUSD_18004_LONG_3618
143,loss,6,2025-07-11 09:45:00+00:00,2025-07-11 12:30:00+00:00,-6.0,-180.0,XAUUSD_19141_LONG_3937,GBPUSD_18060_SHORT_3631
144,win,6,2025-07-11 13:00:00+00:00,2025-07-11 18:15:00+00:00,11.502326902503224,345.0698070750967,XAUUSD_19140_LONG_3936,XAUUSD_19161_LONG_3947
145,loss,3,2025-07-11 20:30:00+00:00,2025-07-11 20:30:00+00:00,-0.4774011299435284,-14.32203389830586,XAUUSD_19170_LONG_3948,XAUUSD_19170_LONG_3948
146,win,12,2025-07-15 16:15:00+00:00,2025-07-16 11:15:00+00:00,26.291607463609132,788.748223908274,XAUUSD_19351_SHORT_3997,XAUUSD_19410_LONG_4015
147,loss,3,2025-07-16 17:45:00+00:00,2025-07-16 17:45:00+00:00,-3.0,-90.0,XAUUSD_19450_SHORT_4022,XAUUSD_19450_SHORT_4022
148,win,3,2025-07-17 14:00:00+00:00,2025-07-17 14:00:00+00:00,3.4423220973782698,103.2696629213481,XAUUSD_19512_SHORT_4039,XAUUSD_19512_SHORT_4039
149,loss,6,2025-07-17 19:45:00+00:00,2025-07-18 09:45:00+00:00,-4.2996941896025165,-128.9908256880755,GBPUSD_18446_LONG_3704,GBPUSD_18530_SHORT_3715
150,win,3,2025-07-18 15:00:00+00:00,2025-07-18 15:15:00+00:00,6.200542570951567,186.01627712854705,XAUUSD_19610_LONG_4064,XAUUSD_19610_LONG_4064
151,loss,3,2025-07-18 17:15:00+00:00,2025-07-18 17:45:00+00:00,-3.0,-90.0,GBPUSD_18557_LONG_3723,GBPUSD_18557_LONG_3723
152,win,3,2025-07-18 22:30:00+00:00,2025-07-18 22:30:00+00:00,5.203303684879616,156.0991105463885,GBPUSD_18568_SHORT_3726,GBPUSD_18568_SHORT_3726
153,loss,1,2025-07-23 17:15:00+00:00,2025-07-23 17:15:00+00:00,-1.0,-30.0,GBPUSD_18823_LONG_3780,GBPUSD_18823_LONG_3780
154,win,5,2025-07-23 21:00:00+00:00,2025-07-23 21:30:00+00:00,8.04711157698657,241.41334730959713,GBPUSD_18823_LONG_3780,GBPUSD_18852_LONG_3785
155,loss,1,2025-07-24 14:45:00+00:00,2025-07-24 14:45:00+00:00,-1.0,-30.0,GBPUSD_18928_SHORT_3800,GBPUSD_18928_SHORT_3800
156,win,3,2025-07-24 15:00:00+00:00,2025-07-24 15:30:00+00:00,5.9372272574689395,178.1168177240682,XAUUSD_19979_SHORT_4137,XAUUSD_19979_SHORT_4137
157,loss,2,2025-07-24 16:30:00+00:00,2025-07-24 16:30:00+00:00,-0.3118927973201289,-9.356783919603869,GBPUSD_18928_SHORT_3800,GBPUSD_18928_SHORT_3800
158,win,3,2025-07-25 11:15:00+00:00,2025-07-25 11:15:00+00:00,8.478391495262308,254.35174485786922,XAUUSD_20051_SHORT_4156,XAUUSD_20051_SHORT_4156
159,loss,2,2025-07-25 16:30:00+00:00,2025-07-25 16:30:00+00:00,-2.0,-60.0,XAUUSD_20085_SHORT_4160,XAUUSD_20085_SHORT_4160
160,win,4,2025-07-25 19:00:00+00:00,2025-07-25 20:15:00+00:00,3.714928607298966,111.44785821896897,XAUUSD_20085_SHORT_4160,GBPUSD_19039_SHORT_3821
161,loss,3,2025-07-31 10:15:00+00:00,2025-07-31 10:30:00+00:00,-3.0,-90.0,GBPUSD_19392_LONG_3898,GBPUSD_19392_LONG_3898
162,win,4,2025-07-31 11:15:00+00:00,2025-07-31 12:45:00+00:00,8.343419788664857,250.30259365994567,XAUUSD_20415_LONG_4225,XAUUSD_20415_LONG_4225
163,loss,1,2025-07-31 13:45:00+00:00,2025-07-31 13:45:00+00:00,-1.0,-30.0,XAUUSD_20431_LONG_4226,XAUUSD_20431_LONG_4226
164,win,1,2025-07-31 14:00:00+00:00,2025-07-31 14:00:00+00:00,0.1689203245267132,5.067609735801398,XAUUSD_20431_LONG_4226,XAUUSD_20431_LONG_4226
165,loss,15,2025-07-31 22:30:00+00:00,2025-08-06 18:30:00+00:00,-6.689212082136089,-200.6763624640827,XAUUSD_20463_SHORT_4231,XAUUSD_20827_LONG_4310
166,win,9,2025-08-06 19:00:00+00:00,2025-08-07 18:15:00+00:00,18.4677678233328,554.0330346999839,GBPUSD_19808_LONG_3991,EURUSD_19892_SHORT_4192
167,loss,9,2025-08-08 14:00:00+00:00,2025-08-08 17:00:00+00:00,-9.0,-270.0,EURUSD_19983_SHORT_4212,GBPUSD_19997_SHORT_4033
168,win,3,2025-08-08 20:00:00+00:00,2025-08-08 20:00:00+00:00,2.1388888888887942,64.16666666666382,EURUSD_19993_LONG_4216,EURUSD_19993_LONG_4216
169,loss,13,2025-08-08 21:45:00+00:00,2025-08-14 17:15:00+00:00,-9.213520455015196,-276.40561365045585,EURUSD_20005_LONG_4217,XAUUSD_21377_SHORT_4424
170,win,5,2025-08-14 21:00:00+00:00,2025-08-15 13:30:00+00:00,7.441044418117236,223.23133254351708,XAUUSD_21377_SHORT_4424,EURUSD_20452_LONG_4320
171,loss,2,2025-08-15 16:15:00+00:00,2025-08-15 16:15:00+00:00,-2.0,-60.0,EURUSD_20464_LONG_4323,EURUSD_20464_LONG_4323
172,win,1,2025-08-15 19:45:00+00:00,2025-08-15 19:45:00+00:00,0.6441314553990456,19.323943661971366,EURUSD_20464_LONG_4323,EURUSD_20464_LONG_4323
173,loss,19,2025-08-20 11:00:00+00:00,2025-08-26 16:15:00+00:00,-17.266368338463558,-517.9910501539067,XAUUSD_21719_LONG_4479,GBPUSD_21140_LONG_4277
