schema_version,trade_id,symbol,timestamp,direction,session,weekday,bos_detected,bos_strength,choch_detected,choch_strength,fvg_detected,fvg_size,fvg_fill_status,fvg_direction,ob_detected,ob_distance,liquidity_sweep,displacement_magnitude,displacement_bullish,displacement_bearish,premium_discount_zone,premium_distance,ote_long_min,ote_short_min,d1_bias,h4_bias,trend_alignment,trend_confidence,ema_fast,ema_slow,ema_distance,ema_slope,atr,atr_ratio,candle_range_vs_atr,volatility_regime,rsi,rsi_slope,volume_ratio,momentum_strength,spread,market_regime,directional_efficiency,range_compression,sl_distance,tp_distance,rr_ratio,expected_hold_bars,ml_probability,ml_threshold,governor_mode,risk_multiplier,agent_ict_bias,agent_ict_confidence,agent_ict_events,agent_wyckoff_bias,agent_wyckoff_confidence,agent_wyckoff_phase,agent_wyckoff_events,agent_wyckoff_spring,agent_wyckoff_upthrust,agent_wyckoff_sos,agent_wyckoff_sow,agent_wyckoff_effort_divergence,agent_wyckoff_stoch_exhaustion,agent_wyckoff_stoch_divergence,agent_structure_bias,agent_structure_confidence,agent_structure_events,agent_decision_bias,agent_decision_confidence,agent_decision_reasons,agent_decision_conflicts,agent_decision_conflict_penalty,agent_decision_ml_probability,agent_decision_weighted_bias_sum,agent_decision_total_weight,pnl_r,win,exit_reason,max_favorable_excursion,max_adverse_excursion
v3,EURUSD-2026-06-19 07:00:00+00:00-53,EURUSD,2026-06-19 07:00:00+00:00,SHORT,LONDON,4,1,-1.0,1,0.0,1,1.999999999990898e-05,bearish_unfilled,BEARISH,0,0.0015499999999999403,0,0.0,0,0,DISCOUNT,-0.8074068093282054,1.1455440000000001,1.144437,BEARISH,BEARISH,BEARISH,0.5468172484523172,1.1453079669522777,1.1460962980957423,0.00078833114346466,-0.0005649664069147242,0.0004250000000000563,1.0633544812796756,1.0117647058825776,RANGING,19.602272727275164,-4.842171717168739,1.1984877126654063,-0.00078833114346466,0.0,RANGING,0.4513274336283151,1.156471007924352,0.0024399999999999977,0.0008500000000000174,0.34836065573771235,16,0.95,0.71,DEFENSIVE,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.34836065573771235,1,TP,0.5737704918033071,-0.09016393442618326
v3,EURUSD-2026-06-19 07:15:00+00:00-54,EURUSD,2026-06-19 07:15:00+00:00,SHORT,LONDON,4,1,-1.0,1,0.0,1,1.999999999990898e-05,bearish_unfilled,BEARISH,0,0.0017100000000001003,1,0.0,0,0,DISCOUNT,-0.8505332024674513,1.1455022,1.1443501,BEARISH,BEARISH,BEARISH,0.6119966445371519,1.1451805415282512,1.1460129138566937,0.0008323723284424656,-0.0006121124633990949,0.0004314285714286381,1.0805008944544758,0.9039735099338958,RANGING,19.220055710307534,-0.3822170169676298,1.01217876213273,-0.0008323723284424656,0.0,RANGING,0.45614035087722116,1.075220849339212,0.0026000000000001577,0.0008628571428572762,0.33186813186816305,16,0.95,0.71,DEFENSIVE,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.33186813186816305,1,TP,0.47692307692301256,-0.14615384615385535
v3,EURUSD-2026-06-19 07:30:00+00:00-55,EURUSD,2026-06-19 07:30:00+00:00,SHORT,LONDON,4,1,-1.0,1,0.0,0,0.0,none,NONE,0,0.002120000000000122,0,0.0,0,0,DISCOUNT,-0.9737698532657894,1.1454110000000002,1.1441605000000001,BEARISH,BEARISH,BEARISH,0.5918287265406508,1.1450262042398465,1.1459167211564312,0.0008905169165847049,-0.0006309588954562795,0.0004671428571429199,1.160397444996521,1.776758409785451,RANGING,17.647058823530088,-1.572996886777446,1.174649888370205,-0.0008905169165847049,0.0,RANGING,0.49284253578734205,1.1672370344859957,0.003010000000000179,0.0009342857142857763,0.31039392501186736,16,0.95,0.71,DEFENSIVE,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.31039392501186736,1,TP,0.4186046511627049,-0.0033222591362341916
v3,EURUSD-2026-06-19 07:45:00+00:00-56,EURUSD,2026-06-19 07:45:00+00:00,SHORT,LONDON,4,1,-1.0,1,0.0,1,0.00018999999999991246,bearish_unfilled,BEARISH,0,0.002809999999999979,0,0.0,0,0,DISCOUNT,-0.927082850477664,1.1451108,1.1435364000000001,BEARISH,BEARISH,BEARISH,0.6646034912479308,1.1448208514550993,1.1457972418953948,0.0009763904402955159,-0.0007365818577937944,0.0005085714285714772,1.2469352014010722,1.6516853932581743,RANGING,14.254385964912771,-3.392672858617317,1.2340079374861341,-0.0009763904402955159,0.0,RANGING,0.5449541284403785,1.1774146482219863,0.0037000000000000366,0.0010171428571430496,0.27490347490352424,16,0.95,0.71,DEFENSIVE,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.27490347490352424,1,TP,0.2972972972973216,-0.013513513513481885
v3,EURUSD-2026-06-19 08:00:00+00:00-57,EURUSD,2026-06-19 08:00:00+00:00,SHORT,LONDON,4,1,-1.0,1,0.0,1,0.000600000000000156,bearish_unfilled,BEARISH,0,0.0032000000000000917,0,0.0,0,0,DISCOUNT,-0.9156904376157917,1.1449474000000002,1.1431967,BEARISH,BEARISH,BEARISH,0.6939507947026633,1.1445979132212802,1.1456671539779284,0.0010692407566481599,-0.0008340502522896642,0.0005271428571428847,1.2760439180426721,1.1761517615172556,RANGING,14.038876889849249,-0.21550907506352246,1.7631105244209768,-0.0010692407566481599,0.0,RANGING,0.67883211678832,1.2377807537417174,0.004090000000000149,0.0010542857142856743,0.25777156828499653,16,0.95,0.71,DEFENSIVE,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0,SL,0.1735941320293307,-1.007334963325177
v3,EURUSD-2026-06-19 08:15:00+00:00-58,EURUSD,2026-06-19 08:15:00+00:00,SHORT,LONDON,4,1,-1.0,1,0.0,1,0.00021000000000004349,bearish_unfilled,BEARISH,0,0.003430000000000044,0,0.0,0,0,DISCOUNT,-0.7999996666667871,1.144746,1.142778,BEARISH,BEARISH,BEARISH,0.6761701222063039,1.144374302438301,1.1455331479395783,0.0011588455012772059,-0.0009336645139765842,0.0005350000000000314,1.2791392707710405,1.4018691588784755,RANGING,14.90825688073437,0.8693799908851219,1.5128127404574814,-0.0011588455012772059,0.0,RANGING,0.6851520572450824,1.2743575613263207,0.0043200000000001015,0.0010700000000001264,0.24768518518520863,16,0.95,0.71,DEFENSIVE,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0,SL,0.0902777777777503,-1.0069444444444384
v3,EURUSD-2026-06-19 08:30:00+00:00-59,EURUSD,2026-06-19 08:30:00+00:00,SHORT,LONDON,4,0,0.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0033600000000000296,0,0.0,0,0,DISCOUNT,-0.7664540269833953,1.1446901999999999,1.1427591,BEARISH,BEARISH,BEARISH,0.557660216569019,1.1441786545870343,1.1454071421380263,0.0012284875509920301,-0.001001886941216945,0.0005657142857142963,1.3236400100274957,1.3257575757572087,RANGING,15.681818181819338,0.7735613010849676,1.3097694035666803,-0.0012284875509920301,0.0,RANGING,0.7221206581352534,1.2818474082491151,0.004250000000000087,0.001131428571428561,0.2662184873949501,16,0.8400000000000001,0.71,DEFENSIVE,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0,SL,0.004705882352919664,-1.0070588235294056
v3,EURUSD-2026-06-19 08:45:00+00:00-60,EURUSD,2026-06-19 08:45:00+00:00,SHORT,LONDON,4,0,0.0,1,0.0,0,0.0,none,NONE,0,0.0025999999999999357,0,0.0,0,0,DISCOUNT,-0.4279474113766445,1.1446096,1.1427318,BEARISH,BEARISH,BEARISH,0.41241324569394,1.1440740208168405,1.1453158816620252,0.001241860845184739,-0.0009521834230059589,0.0005992857142857229,1.3674517154265302,1.802145411203738,HIGH_VOL,22.384937238495297,6.703119056675959,1.2196223687776673,-0.001241860845184739,0.0,HIGH_VOL,0.5048859934853015,1.29722323969206,0.0033999999999998476,0.0011985714285713822,0.35252100840336353,16,0.6200000000000001,0.7599999999999999,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0,SL,0.052941176470610904,-1.0352941176470958
v3,EURUSD-2026-06-19 11:00:00+00:00-REJECT,EURUSD,2026-06-19 11:00:00+00:00,SHORT,LONDON,4,0,0.0,1,0.0,0,0.0,bullish_unfilled,NONE,0,0.0006900000000000794,1,0.0,0,0,PREMIUM,0.7037033313738291,1.1441136,1.1425638,BEARISH,BEARISH,BEARISH,0.4799790037110299,1.1442410435943546,1.1450019919980639,0.0007609484037092162,0.0002893059599762271,0.0007435714285713832,1.2774573567307856,1.2372718539866698,RANGING,65.11627906976679,8.032945736433845,1.121927476271599,-0.0007609484037092162,0.0,RANGING,0.0059880239521013815,1.0963831605666605,0.0004900000000001015,0.001487142857142798,3.034985422739776,16,0.73,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 10:15:00+00:00-REJECT,EURUSD,2026-06-22 10:15:00+00:00,SHORT,LONDON,0,0,0.0,1,0.0,0,0.0,none,NONE,0,0.00011999999999989797,0,0.0,0,0,DISCOUNT,-0.9268281380145319,1.1461568,1.1454844,BEARISH,BEARISH,BEARISH,0.45833333533940623,1.1458342255372775,1.1461167971976214,0.0002825716603438444,-0.00011024911863111164,0.0005442857142857749,1.0994877714450755,1.7086614173228234,RANGING,44.26229508196671,-6.68110114444746,1.3898096992019644,-0.0002825716603438444,0.0,RANGING,0.225672877846793,1.2276589698584264,0.0015799999999999148,0.0010885714285715498,0.6889692585896257,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 10:30:00+00:00-REJECT,EURUSD,2026-06-22 10:30:00+00:00,SHORT,LONDON,0,1,-1.0,1,0.0,1,0.0006200000000000649,bearish_unfilled,BEARISH,0,0.0006999999999999229,0,0.0,0,0,DISCOUNT,-0.8620682223550402,1.1458983999999999,1.1449472,BEARISH,BEARISH,BEARISH,0.5776602326399685,1.1457185850099179,1.146058099268303,0.0003395142583850763,-0.0002149872978089995,0.0005578571428571972,1.1224489795918284,1.3265044814338631,RANGING,39.32038834951555,-4.941906732451166,1.4970535964830232,-0.0003395142583850763,0.0,RANGING,0.3720930232557789,1.2978300791588473,0.0021599999999999397,0.001115714285714331,0.5165343915344269,16,0.95,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 10:45:00+00:00-REJECT,EURUSD,2026-06-22 10:45:00+00:00,SHORT,LONDON,0,1,-1.0,1,0.0,1,0.00028999999999990145,bearish_unfilled,BEARISH,0,0.0007399999999999629,1,0.0,0,0,DISCOUNT,-0.859648368729573,1.1458336,1.1448988,BEARISH,BEARISH,BEARISH,0.6068142978338772,1.1456101483423067,1.1460001345911146,0.00038998624880792754,-0.00027260755516045343,0.0005685714285714896,1.1388511338436174,0.8618090452262166,RANGING,38.19951338199426,-1.1208749675212886,1.2930257704090828,-0.00038998624880792754,0.0,RANGING,0.3769230769230467,1.2938414921560477,0.0021999999999999797,0.0011371428571429476,0.5168831168831628,16,0.95,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 11:00:00+00:00-REJECT,EURUSD,2026-06-22 11:00:00+00:00,SHORT,LONDON,0,1,-1.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0009599999999998499,0,0.0,0,0,DISCOUNT,-0.8181811419989895,1.1456404,1.1446482,BEARISH,BEARISH,BEARISH,0.5785118203681054,1.1454910865954202,1.1459358155875414,0.00044472899212122385,-0.00040474016895486464,0.0005900000000000587,1.1736288718385683,0.9830508474575717,RANGING,35.96287703016402,-2.236636351830235,1.3971783940579263,-0.00044472899212122385,0.0,RANGING,0.37451737451735534,1.2943096384658639,0.0023400000000000087,0.001180000000000181,0.5042735042735798,16,0.95,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 13:45:00+00:00-REJECT,EURUSD,2026-06-22 13:45:00+00:00,SHORT,NEW_YORK,0,0,0.0,1,0.0,0,0.0,bullish_unfilled,NONE,0,0.00026999999999999247,0,0.0,0,0,PREMIUM,0.3273539664986455,1.1455226,1.1446083,BEARISH,BEARISH,BEARISH,0.43994046463182984,1.1456085507986702,1.1458205449063028,0.00021199410763261817,0.00017345558422254825,0.0006978571428571469,1.0941262108739922,0.6305015353121707,RANGING,55.585106382979575,6.7533306820447905,0.7899384356380081,-0.00021199410763261817,0.0,RANGING,0.031509121061381117,0.9247248319719208,0.0007500000000000284,0.001395714285714389,1.860952380952448,16,0.73,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 14:00:00+00:00-REJECT,EURUSD,2026-06-22 14:00:00+00:00,SHORT,NEW_YORK,0,0,0.0,1,0.0,0,0.0,bullish_unfilled,NONE,0,3.999999999981796e-05,0,0.0,0,0,PREMIUM,0.02242150455465264,1.1455226,1.1446083,BEARISH,BEARISH,BEARISH,0.4774354474910685,1.1455772602464158,1.14579934706684,0.00022208682042412775,0.00010741219524890155,0.000701428571428583,1.0796547743389027,1.1262729124237043,RANGING,59.37500000000099,3.789893617021413,1.3720411188765618,-0.00022208682042412775,0.0,RANGING,0.060162601626012266,0.9056044499981738,0.0010900000000000354,0.0014028571428572612,1.2870249017038675,16,0.73,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 14:15:00+00:00-REJECT,EURUSD,2026-06-22 14:15:00+00:00,SHORT,NEW_YORK,0,0,0.0,1,0.0,1,0.00017000000000000348,bearish_unfilled,BEARISH,0,0.00010999999999983245,0,0.0,0,0,DISCOUNT,-0.040358708198526036,1.1455226,1.1446083,BEARISH,BEARISH,BEARISH,0.4841045263000797,1.1455422830800905,1.14577623541716,0.00023395233706935414,7.658652844133584e-06,0.0006985714285714373,1.0579263345772645,0.6441717791411843,RANGING,58.87323943662115,-0.5017605633798397,0.7613619516694945,-0.00023395233706935414,0.0,RANGING,0.10264900662248601,0.8904277192828702,0.0011600000000000499,0.0013971428571428746,1.204433497536909,16,0.73,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 16:00:00+00:00-REJECT,EURUSD,2026-06-22 16:00:00+00:00,SHORT,NEW_YORK,0,0,0.0,1,0.0,1,0.00026999999999999247,bearish_unfilled,BEARISH,0,0.00026999999999999247,1,0.0,0,0,DISCOUNT,-0.3475174840301923,1.1452984000000002,1.1441422,BEARISH,BEARISH,BEARISH,0.49644072972597536,1.1454703042682735,1.1456878529126702,0.0002175486443967145,8.707461215395895e-06,0.0007392857142856883,1.0492168888437747,2.6512077294686405,RANGING,38.63179074446758,-7.857313371756163,2.2704947242837883,-0.0002175486443967145,0.0,RANGING,0.01615271659325327,1.1366928571522457,0.0019000000000000128,0.0014785714285714402,0.7781954887218054,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 16:15:00+00:00-REJECT,EURUSD,2026-06-22 16:15:00+00:00,SHORT,NEW_YORK,0,1,-1.0,1,0.0,1,0.001000000000000112,bearish_unfilled,BEARISH,0,0.0011200000000000099,1,0.0,0,0,DISCOUNT,-0.9031135618591162,1.1452718000000002,1.1440869,BEARISH,BEARISH,BEARISH,0.5752696442921266,1.1452940848141522,1.1456067606415852,0.0003126758274329955,-0.0001902170589003216,0.0007607142857142575,1.0708360565079125,1.3145539906102326,RANGING,30.604982206406135,-8.026808538061445,1.2778644586223409,-0.0003126758274329955,0.0,RANGING,0.16504854368932517,1.2050981026820518,0.00275000000000003,0.0015214285714284514,0.5532467532467036,16,0.95,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 16:30:00+00:00-REJECT,EURUSD,2026-06-22 16:30:00+00:00,SHORT,NEW_YORK,0,1,-1.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0012300000000000644,1,0.0,0,0,DISCOUNT,-0.9130428675298804,1.1452338000000002,1.1440079,BEARISH,BEARISH,BEARISH,0.6055444173901994,1.1451241719747092,1.145524534734072,0.0004003627593627268,-0.00040829162471922587,0.0007742857142856797,1.0835665733705935,1.1881918819189135,RANGING,25.464684014868837,-5.140298191537298,1.532853339787028,-0.0004003627593627268,0.0,RANGING,0.1673582295988878,1.211289999631573,0.0028600000000000847,0.0015485714285714547,0.5414585414585346,16,0.95,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 16:45:00+00:00-REJECT,EURUSD,2026-06-22 16:45:00+00:00,SHORT,NEW_YORK,0,1,-1.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0018700000000000383,0,0.0,0,0,DISCOUNT,-0.9444439197533848,1.145002,1.143526,BEARISH,BEARISH,BEARISH,0.5650902677498172,1.1449094889294988,1.1454204353327357,0.0005109464032369004,-0.000675120993793632,0.0008142857142856881,1.1307841095074727,1.2403508771929677,RANGING,23.220338983049473,-2.244345031819364,1.4142873997168475,-0.0005109464032369004,0.0,RANGING,0.2977303070761043,1.270907909436751,0.0035000000000000586,0.0016285714285713127,0.46530612244893865,16,0.95,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-22 17:00:00+00:00-REJECT,EURUSD,2026-06-22 17:00:00+00:00,SHORT,NEW_YORK,0,1,-1.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0012600000000000389,1,0.0,0,0,DISCOUNT,-0.5210523573408855,1.144926,1.1433680000000002,BEARISH,BEARISH,BEARISH,0.44547552255489026,1.1447733471266894,1.1453443398294914,0.0005709927028019202,-0.0008022523277182447,0.0008671428571428283,1.1955290757791714,1.5799011532124247,RANGING,31.27962085307989,8.059281870030418,1.740522014983501,-0.0005709927028019202,0.0,RANGING,0.31529093369418276,1.3761783594860395,0.002890000000000059,0.0017342857142856882,0.6000988630746203,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 07:30:00+00:00-REJECT,EURUSD,2026-06-23 07:30:00+00:00,SHORT,LONDON,1,0,0.0,1,0.0,1,0.00012000000000012001,bearish_unfilled,BEARISH,0,0.0022500000000000853,0,0.0,0,0,DISCOUNT,-0.05970140343080545,1.1426908,1.1421414,BEARISH,BEARISH,BEARISH,0.5171521457130774,1.1426697682144018,1.1429665604299526,0.0002967922155507896,3.6590668246461178e-06,0.0003921428571428568,1.1589613679543673,0.6630236794169363,RANGING,53.41880341880209,6.248992098049115,0.6693177999327882,-0.0002967922155507896,0.0,RANGING,0.04087193460492969,1.0244174920018883,0.0007099999999999884,0.0007842857142856818,1.1046277665995698,16,0.73,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 07:45:00+00:00-REJECT,EURUSD,2026-06-23 07:45:00+00:00,SHORT,LONDON,1,0,0.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0026399999999999757,0,0.0,0,0,DISCOUNT,-0.641790086880413,1.1426908,1.1421414,BEARISH,BEARISH,BEARISH,0.5568442219155879,1.1426155045749349,1.1429325776679937,0.00031707309305883946,-5.287989192059861e-05,0.00041571428571428114,1.2118688183237432,1.4673539518900491,RANGING,44.981412639405086,-8.437390779397006,0.7165273419057406,-0.00031707309305883946,0.0,RANGING,0.1471321695760245,1.088620136099197,0.0010999999999998789,0.0008314285714285941,0.7558441558442597,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 08:00:00+00:00-REJECT,EURUSD,2026-06-23 08:00:00+00:00,SHORT,LONDON,1,0,0.0,1,0.0,1,2.999999999997449e-05,bearish_unfilled,BEARISH,0,0.0026399999999999757,0,0.0,0,0,DISCOUNT,-0.641790086880413,1.1426908,1.1421414,BEARISH,BEARISH,BEARISH,0.5744918525766171,1.1425664089011316,1.1428999275633664,0.00033351866223485516,-0.00012974847364244368,0.000422142857142863,1.2166752444673012,1.0186125211509394,RANGING,41.5019762845861,-3.4794363548189864,1.1132159572097169,-0.00033351866223485516,0.0,RANGING,0.04201680672265249,1.1254371404266712,0.0010999999999998789,0.0008442857142856308,0.7675324675324762,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 08:15:00+00:00-REJECT,EURUSD,2026-06-23 08:15:00+00:00,SHORT,LONDON,1,0,0.0,1,0.0,0,0.0,none,NONE,0,0.0022999999999999687,0,0.0,0,0,DISCOUNT,-0.1343281577190637,1.1426908,1.1421414,BEARISH,BEARISH,BEARISH,0.48324726821716824,1.1425543699581666,1.1428818911883325,0.00032752123016588364,-0.00014786766662888695,0.0004171428571428461,1.1895305020877278,1.0308219178080797,RANGING,45.78754578754651,4.2855695029604135,0.9157519440779316,-0.00032752123016588364,0.0,RANGING,0.02762430939219945,1.118071571013462,0.0007599999999998719,0.0008342857142857873,1.0977443609025368,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 09:30:00+00:00-REJECT,EURUSD,2026-06-23 09:30:00+00:00,SHORT,LONDON,1,0,0.0,1,0.0,0,0.0,none,NONE,0,0.0025400000000002088,0,0.0,0,0,DISCOUNT,-0.4925365783038964,1.1426908,1.1421414,BEARISH,BEARISH,BEARISH,0.4513714881725588,1.1424987615974842,1.1427968332939642,0.00029807169647999565,-5.560836068241315e-05,0.00048071428571427877,1.2186509732910455,1.4353640416044788,RANGING,45.3531598512997,-6.561733765724789,1.5326385648364182,-0.00029807169647999565,0.0,RANGING,0.08571428571432527,1.1085479693747042,0.001000000000000112,0.0009614285714285575,0.96142857142845,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 09:45:00+00:00-REJECT,EURUSD,2026-06-23 09:45:00+00:00,SHORT,LONDON,1,0,0.0,1,0.0,0,0.0,none,NONE,0,0.0024399999999999977,0,0.0,0,0,DISCOUNT,-0.34328306972671707,1.1426908,1.1421414,BEARISH,BEARISH,BEARISH,0.4764331234880247,1.1424798319215332,1.1427773496353775,0.00029751771384423087,-5.316946918898502e-05,0.0004692857142856959,1.1651001950699897,1.3211567732112848,RANGING,45.35315985130422,4.519051799434237e-12,1.4783684834734183,-0.00029751771384423087,0.0,RANGING,0.0971128608923756,1.153466414861945,0.0008999999999999009,0.0009385714285714553,1.0428571428572873,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 10:30:00+00:00-REJECT,EURUSD,2026-06-23 10:30:00+00:00,SHORT,LONDON,1,1,-1.0,1,0.0,0,0.0,none,NONE,0,0.0014600000000002389,0,2.9842829076621973,0,1,DISCOUNT,-0.7132347696804029,1.1428864,1.1417712,BEARISH,BEARISH,BEARISH,0.44251911159176976,1.1425498463610622,1.1427776810371015,0.00022783467603937346,1.9636174369175308e-05,0.000727142857142831,1.632456703014701,3.5206286836935,HIGH_VOL,39.75481611208324,-20.94037105369076,1.8852599179206568,-0.00022783467603937346,0.0,HIGH_VOL,0.19068413391559172,1.5923337484951214,0.0023300000000001653,0.0014542857142856302,0.6241569589208271,16,0.6200000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 10:45:00+00:00-REJECT,EURUSD,2026-06-23 10:45:00+00:00,SHORT,LONDON,1,1,-1.0,1,0.0,1,0.0012199999999999989,bearish_unfilled,BEARISH,0,0.0018700000000000383,0,0.0,0,0,DISCOUNT,-0.8026310509006418,1.1427648000000001,1.1415184,BEARISH,BEARISH,BEARISH,0.5369645720264945,1.1424193848028659,1.1427150268787838,0.00029564207591792346,-7.937679461833547e-05,0.0007692857142856946,1.6467889908256594,1.234911792014896,HIGH_VOL,38.34459459459498,-1.4102215174882602,1.403269190978688,-0.00029564207591792346,0.0,HIGH_VOL,0.20114942528733834,1.612742735915803,0.0027399999999999647,0.0015385714285713892,0.5615224191866456,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 11:00:00+00:00-REJECT,EURUSD,2026-06-23 11:00:00+00:00,SHORT,LONDON,1,1,-1.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0016800000000001258,0,0.0,0,0,DISCOUNT,-0.6776311331374846,1.1427648000000001,1.1415184,BEARISH,BEARISH,BEARISH,0.5941286550933894,1.142319443393069,1.1426622807266746,0.00034283733360562785,-0.00016038852846422813,0.0008057142857142827,1.6462346760070143,0.9556737588654497,HIGH_VOL,40.728476821191705,2.383882226596725,1.709115940603796,-0.00034283733360562785,0.0,HIGH_VOL,0.15384615384615385,1.5910451545373647,0.0025500000000000522,0.001611428571428597,0.6319327731092408,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
v3,EURUSD-2026-06-23 11:15:00+00:00-REJECT,EURUSD,2026-06-23 11:15:00+00:00,SHORT,LONDON,1,1,-1.0,1,0.0,0,0.0,bearish_unfilled,NONE,0,0.0022600000000001508,0,0.0,0,0,DISCOUNT,-0.8144922814538194,1.142609,1.1411945000000001,BEARISH,BEARISH,BEARISH,0.5229847575450415,1.1421737821175386,1.1425888579530796,0.00041507583554101224,-0.0003603515257535328,0.000830714285714272,1.6263459655992087,1.1556319862423148,HIGH_VOL,39.48635634028769,-1.2421204809040134,1.4361196639677654,-0.00041507583554101224,0.0,HIGH_VOL,0.23466666666666952,1.6107819758660977,0.003130000000000077,0.0016614285714284804,0.530807850296626,16,0.8400000000000001,0.95,LOCKDOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,ML_FILTER_REJECTED,0.0,0.0
