experiment_id,symbol,side,total_trades,winrate,profit_factor,expectancy,average_rr,max_drawdown,sharpe,calmar,equity_final
E,EURUSD,LONG,204.0,0.46078431372549017,1.69993021880292,0.32387905610945433,1.9892800432800126,13.101346536756495,3.066275219129682,5.043094407201749,66.07132744632868
E,EURUSD,SHORT,192.0,0.3645833333333333,1.2027979466581018,0.10518395576394912,2.044756509318773,22.157705747789624,1.0470655581764654,0.9114354950170257,20.19531950667823
E,GBPUSD,LONG,348.0,0.3448275862068966,0.9545412668611826,-0.0250295433651729,1.8136284070362467,60.50999379986064,-0.3606985412658025,-0.14394781000787724,-8.71028109108017
E,GBPUSD,SHORT,390.0,0.541025641025641,2.507031600886638,0.5852473518010068,2.126818277529422,15.335828483732517,7.422638133064236,14.883217261102336,228.24646720239267
E,XAUUSD,LONG,351.0,0.43304843304843305,1.6095446646556149,0.2889830035434073,2.107232817542548,40.4129142855185,3.676308747956969,2.5099163482026663,101.43303424373595
E,XAUUSD,SHORT,291.0,0.41237113402061853,1.466469142079295,0.22089624094497468,2.0897185274629955,25.380825507938958,2.5950269258322978,2.532652300646447,64.28080611498763
