setup_id,symbol,entry_time,exit_time,pnl_r,ml_confidence,ml_oof_probability,session_bucket,side,structure_event,mitigation_depth_pct,fvg_size_atr,hour,weekday
GBPUSD_3650_SHORT_713,GBPUSD,2024-12-11 09:15:00+00:00,2024-12-11 09:45:00+00:00,3.0,0.8789097325928911,0.5545937084502699,london,SHORT,bos,-1.0,0.18887015177030847,9,Wednesday
GBPUSD_3650_SHORT_713,GBPUSD,2024-12-11 09:15:00+00:00,2024-12-11 12:00:00+00:00,3.0,0.8789097325928911,0.5545937084502699,london,SHORT,bos,-1.0,0.18887015177030847,9,Wednesday
GBPUSD_3650_SHORT_713,GBPUSD,2024-12-11 09:15:00+00:00,2024-12-11 12:00:00+00:00,3.0,0.8789097325928911,0.5545937084502699,london,SHORT,bos,-1.0,0.18887015177030847,9,Wednesday
GBPUSD_3760_SHORT_742,GBPUSD,2024-12-12 10:30:00+00:00,2024-12-12 13:00:00+00:00,3.0,0.879165875522132,0.6272139720035673,london,SHORT,bos,-0.0999999999999259,0.9200438116100118,10,Thursday
GBPUSD_3760_SHORT_742,GBPUSD,2024-12-12 10:30:00+00:00,2024-12-12 14:15:00+00:00,3.0,0.879165875522132,0.6272139720035673,london,SHORT,bos,-0.0999999999999259,0.9200438116100118,10,Thursday
GBPUSD_3776_SHORT_745,GBPUSD,2024-12-12 15:45:00+00:00,2024-12-12 17:15:00+00:00,3.0,0.8771968099037095,0.5808998504112277,overlap,SHORT,bos,1.1904761904765429,0.2590308370041806,15,Thursday
GBPUSD_3776_SHORT_745,GBPUSD,2024-12-12 15:45:00+00:00,2024-12-12 17:30:00+00:00,3.0,0.8771968099037095,0.5808998504112277,overlap,SHORT,bos,1.1904761904765429,0.2590308370041806,15,Thursday
GBPUSD_3777_SHORT_746,GBPUSD,2024-12-12 15:00:00+00:00,2024-12-12 17:30:00+00:00,3.0,0.8819674965889461,0.5703401533424874,overlap,SHORT,bos,-0.6562500000001626,0.7985739750444986,15,Thursday
GBPUSD_4271_SHORT_834,GBPUSD,2024-12-19 18:30:00+00:00,2024-12-19 22:00:00+00:00,3.0,0.8782173445754974,0.5733626995835174,new_york,SHORT,bos,0.2574257425743597,0.6389516493448872,18,Thursday
GBPUSD_4359_LONG_856,GBPUSD,2024-12-20 16:15:00+00:00,2024-12-20 18:30:00+00:00,3.0,0.8809948353361474,0.6984259372732509,overlap,LONG,bos,0.5593220338984135,1.0429292929292515,16,Friday
GBPUSD_4359_LONG_856,GBPUSD,2024-12-20 16:15:00+00:00,2024-12-20 19:00:00+00:00,3.0,0.8809948353361474,0.6984259372732509,overlap,LONG,bos,0.5593220338984135,1.0429292929292515,16,Friday
GBPUSD_5465_SHORT_1078,GBPUSD,2025-01-09 07:15:00+00:00,2025-01-09 08:00:00+00:00,3.0,0.8785028607759818,0.6287555521575943,london,SHORT,bos,0.5999999999997462,0.5619266055043288,7,Thursday
GBPUSD_5465_SHORT_1078,GBPUSD,2025-01-09 07:15:00+00:00,2025-01-09 08:00:00+00:00,3.0,0.8785028607759818,0.6287555521575943,london,SHORT,bos,0.5999999999997462,0.5619266055043288,7,Thursday
GBPUSD_5465_SHORT_1078,GBPUSD,2025-01-09 07:15:00+00:00,2025-01-09 08:45:00+00:00,3.0,0.8785028607759818,0.6287555521575943,london,SHORT,bos,0.5999999999997462,0.5619266055043288,7,Thursday
GBPUSD_7403_SHORT_1440,GBPUSD,2025-02-06 11:15:00+00:00,2025-02-06 11:45:00+00:00,3.0,0.8769909714163588,0.5850162030300601,london,SHORT,bos,0.1538461538454969,0.18724279835385355,11,Thursday
GBPUSD_7403_SHORT_1440,GBPUSD,2025-02-06 11:15:00+00:00,2025-02-06 14:00:00+00:00,3.0,0.8769909714163588,0.5850162030300601,london,SHORT,bos,0.1538461538454969,0.18724279835385355,11,Thursday
GBPUSD_7403_SHORT_1440,GBPUSD,2025-02-06 11:15:00+00:00,2025-02-06 14:00:00+00:00,3.0,0.8769909714163588,0.5850162030300601,london,SHORT,bos,0.1538461538454969,0.18724279835385355,11,Thursday
GBPUSD_7869_LONG_1543,GBPUSD,2025-02-13 07:45:00+00:00,2025-02-13 09:00:00+00:00,3.0,0.8836901000777759,0.5839029215898063,london,LONG,bos,1.0769230769218945,0.19934282584878246,7,Thursday
GBPUSD_8018_SHORT_1580,GBPUSD,2025-02-14 21:00:00+00:00,2025-02-17 00:00:00+00:00,3.0,0.8476383317725659,0.6491449376782789,new_york,SHORT,bos,0.3599999999998934,0.2986348122865081,21,Friday
GBPUSD_9786_SHORT_1915,GBPUSD,2025-03-13 08:00:00+00:00,2025-03-13 10:30:00+00:00,3.0,0.87029010646923,0.5885975517301701,london,SHORT,bos,0.0,0.06296851574208422,8,Thursday
GBPUSD_9787_SHORT_1916,GBPUSD,2025-03-13 07:30:00+00:00,2025-03-13 10:30:00+00:00,3.0,0.8773059361412003,0.595179842758243,london,SHORT,bos,1.0,0.23619631901855115,7,Thursday
GBPUSD_10170_SHORT_1972,GBPUSD,2025-03-19 07:00:00+00:00,2025-03-19 09:15:00+00:00,3.0,0.8783163223647662,0.5777171003105142,london,SHORT,bos,-0.0277777777779662,0.8499156829676987,7,Wednesday
GBPUSD_10170_SHORT_1972,GBPUSD,2025-03-19 07:00:00+00:00,2025-03-19 10:00:00+00:00,3.0,0.8783163223647662,0.5777171003105142,london,SHORT,bos,-0.0277777777779662,0.8499156829676987,7,Wednesday
GBPUSD_10170_SHORT_1972,GBPUSD,2025-03-19 07:00:00+00:00,2025-03-19 10:30:00+00:00,3.0,0.8783163223647662,0.5777171003105142,london,SHORT,bos,-0.0277777777779662,0.8499156829676987,7,Wednesday
GBPUSD_10175_SHORT_1973,GBPUSD,2025-03-19 08:15:00+00:00,2025-03-19 10:00:00+00:00,3.0,0.8798855228241175,0.5897086204594796,london,SHORT,bos,1.0625000000004337,0.38956521739112854,8,Wednesday
GBPUSD_10175_SHORT_1973,GBPUSD,2025-03-19 08:15:00+00:00,2025-03-19 10:30:00+00:00,3.0,0.8798855228241175,0.5897086204594796,london,SHORT,bos,1.0625000000004337,0.38956521739112854,8,Wednesday
GBPUSD_10175_SHORT_1973,GBPUSD,2025-03-19 08:15:00+00:00,2025-03-19 10:30:00+00:00,3.0,0.8798855228241175,0.5897086204594796,london,SHORT,bos,1.0625000000004337,0.38956521739112854,8,Wednesday
GBPUSD_10273_SHORT_1990,GBPUSD,2025-03-20 09:15:00+00:00,2025-03-20 10:15:00+00:00,3.0,0.8787539951647357,0.5876999250270312,london,SHORT,bos,-0.0714285714279672,0.8963414634148639,9,Thursday
GBPUSD_10273_SHORT_1990,GBPUSD,2025-03-20 09:15:00+00:00,2025-03-20 10:30:00+00:00,3.0,0.8787539951647357,0.5876999250270312,london,SHORT,bos,-0.0714285714279672,0.8963414634148639,9,Thursday
GBPUSD_10273_SHORT_1990,GBPUSD,2025-03-20 09:15:00+00:00,2025-03-20 10:30:00+00:00,3.0,0.8787539951647357,0.5876999250270312,london,SHORT,bos,-0.0714285714279672,0.8963414634148639,9,Thursday
GBPUSD_11179_LONG_2175,GBPUSD,2025-04-02 19:15:00+00:00,2025-04-02 23:00:00+00:00,3.0,0.8838435305635131,0.7312508659417614,new_york,LONG,bos,2.0,0.1770833333331041,19,Wednesday
GBPUSD_11179_LONG_2175,GBPUSD,2025-04-02 19:15:00+00:00,2025-04-02 23:15:00+00:00,3.0,0.8838435305635131,0.7312508659417614,new_york,LONG,bos,2.0,0.1770833333331041,19,Wednesday
GBPUSD_12528_SHORT_2469,GBPUSD,2025-04-22 20:30:00+00:00,2025-04-23 00:30:00+00:00,3.0,0.8808036262023997,0.6308618519109749,new_york,SHORT,bos,0.7638888888885933,0.6331658291457787,20,Tuesday
GBPUSD_13076_SHORT_2596,GBPUSD,2025-04-30 14:45:00+00:00,2025-04-30 16:45:00+00:00,3.0,0.8766254113335298,0.6368160848799278,overlap,SHORT,bos,-0.25,0.172307692307863,14,Wednesday
