experiment,setup_id,symbol,side,create_time,entry_time,exit_time,entry_idx,sl_atr_mult,ml_confidence,pnl_r,pnl_usd,holding_bars,session_bucket,structure_event,structure_scale,ob_state,bars_since_fvg_creation,bars_since_mitigation,mitigation_depth_pct,mitigation_touch_count,distance_prev_day_high,distance_prev_day_low,distance_eqh,distance_eql,ob_overlap_with_fvg,hour_sin,hour_cos,ob_state_code,session_bucket_code,structure_event_code,structure_scale_code,side_code,symbol_code,ml_oof_probability,hour_x,fvg_size_atr,hour_y,hour
D,EURUSD_21334_LONG_4525,EURUSD,LONG,2025-08-28 13:30:00+00:00,2025-08-28 14:15:00+00:00,2025-08-28 14:45:00+00:00,21337,1.0,0.8828659831103441,-1.0,-30.0,2,overlap,bos,internal,none,3,1,0.2696629213481352,2,2.404040404040169,11.0774410774408,-0.8131313131313991,4.595959595959308,0,-0.4999999999999997,-0.8660254037844388,0.0,2.0,0.0,0.0,0.0,0.0,0.5988206589066117,,1.0741379310342585,14,13
D,EURUSD_21334_LONG_4525,EURUSD,LONG,2025-08-28 13:30:00+00:00,2025-08-28 14:15:00+00:00,2025-08-28 18:15:00+00:00,21337,1.5,0.8828659831103441,-0.2278338945004815,-6.835016835014447,16,overlap,bos,internal,none,3,1,0.2696629213481352,2,2.404040404040169,11.0774410774408,-0.8131313131313991,4.595959595959308,0,-0.4999999999999997,-0.8660254037844388,0.0,2.0,0.0,0.0,0.0,0.0,0.5988206589066117,,1.0741379310342585,14,13
D,EURUSD_21334_LONG_4525,EURUSD,LONG,2025-08-28 13:30:00+00:00,2025-08-28 14:15:00+00:00,2025-08-28 18:15:00+00:00,21337,2.0,0.8828659831103441,-0.1708754208753612,-5.126262626260836,16,overlap,bos,internal,none,3,1,0.2696629213481352,2,2.404040404040169,11.0774410774408,-0.8131313131313991,4.595959595959308,0,-0.4999999999999997,-0.8660254037844388,0.0,2.0,0.0,0.0,0.0,0.0,0.5988206589066117,,1.0741379310342585,14,13
D,EURUSD_21612_SHORT_4593,EURUSD,SHORT,2025-09-02 11:00:00+00:00,2025-09-02 11:45:00+00:00,2025-09-02 15:45:00+00:00,21615,1.0,0.8765638140560847,2.2720373613543705,68.16112084063111,16,london,bos,internal,none,3,1,0.2265625000000664,2,-7.461762988908473,-3.3508464681844914,-5.01809690601291,0.9316987740805012,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,1.0,0.0,0.6005867662464358,,1.2736318407962268,11,11
D,EURUSD_21612_SHORT_4593,EURUSD,SHORT,2025-09-02 11:00:00+00:00,2025-09-02 11:45:00+00:00,2025-09-02 15:45:00+00:00,21615,1.5,0.8765638140560847,1.514691574236247,45.44074722708741,16,london,bos,internal,none,3,1,0.2265625000000664,2,-7.461762988908473,-3.3508464681844914,-5.01809690601291,0.9316987740805012,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,1.0,0.0,0.6005867662464358,,1.2736318407962268,11,11
D,EURUSD_21612_SHORT_4593,EURUSD,SHORT,2025-09-02 11:00:00+00:00,2025-09-02 11:45:00+00:00,2025-09-02 15:45:00+00:00,21615,2.0,0.8765638140560847,1.1360186806771853,34.08056042031556,16,london,bos,internal,none,3,1,0.2265625000000664,2,-7.461762988908473,-3.3508464681844914,-5.01809690601291,0.9316987740805012,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,1.0,0.0,0.6005867662464358,,1.2736318407962268,11,11
D,EURUSD_24951_SHORT_5304,EURUSD,SHORT,2025-10-21 05:45:00+00:00,2025-10-21 08:00:00+00:00,2025-10-21 09:00:00+00:00,24960,1.0,0.8738999304173077,3.0,90.0,4,london,bos,internal,none,9,1,0.2790697674420406,2,-10.441558441558204,-0.7532467532464965,-5.142857142856801,0.8831168831169003,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.6488405788901572,,0.9162861491632842,8,5
D,EURUSD_24951_SHORT_5304,EURUSD,SHORT,2025-10-21 05:45:00+00:00,2025-10-21 08:00:00+00:00,2025-10-21 11:45:00+00:00,24960,1.5,0.8738999304173077,3.0,90.0,15,london,bos,internal,none,9,1,0.2790697674420406,2,-10.441558441558204,-0.7532467532464965,-5.142857142856801,0.8831168831169003,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.6488405788901572,,0.9162861491632842,8,5
D,EURUSD_24951_SHORT_5304,EURUSD,SHORT,2025-10-21 05:45:00+00:00,2025-10-21 08:00:00+00:00,2025-10-21 12:00:00+00:00,24960,2.0,0.8738999304173077,2.0000000000001235,60.0000000000037,16,london,bos,internal,none,9,1,0.2790697674420406,2,-10.441558441558204,-0.7532467532464965,-5.142857142856801,0.8831168831169003,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.6488405788901572,,0.9162861491632842,8,5
D,EURUSD_25245_SHORT_5365,EURUSD,SHORT,2025-10-24 07:15:00+00:00,2025-10-24 08:00:00+00:00,2025-10-24 09:30:00+00:00,25248,1.0,0.8802454798625693,-1.0,-30.0,6,london,bos,internal,none,3,1,0.3076923076927018,2,-5.481927710842787,9.108433734940473,-6.156626506024187,0.5903614457832567,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.600191102874659,,0.454999999999897,8,7
D,EURUSD_25245_SHORT_5365,EURUSD,SHORT,2025-10-24 07:15:00+00:00,2025-10-24 08:00:00+00:00,2025-10-24 09:30:00+00:00,25248,1.5,0.8802454798625693,-1.0,-30.0,6,london,bos,internal,none,3,1,0.3076923076927018,2,-5.481927710842787,9.108433734940473,-6.156626506024187,0.5903614457832567,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.600191102874659,,0.454999999999897,8,7
D,EURUSD_25245_SHORT_5365,EURUSD,SHORT,2025-10-24 07:15:00+00:00,2025-10-24 08:00:00+00:00,2025-10-24 09:45:00+00:00,25248,2.0,0.8802454798625693,-1.0,-30.0,7,london,bos,internal,none,3,1,0.3076923076927018,2,-5.481927710842787,9.108433734940473,-6.156626506024187,0.5903614457832567,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.600191102874659,,0.454999999999897,8,7
D,EURUSD_26627_LONG_5664,EURUSD,LONG,2025-11-13 16:45:00+00:00,2025-11-13 17:15:00+00:00,2025-11-13 19:15:00+00:00,26629,1.0,0.881869674860623,3.0,90.0,8,new_york,bos,internal,none,2,1,0.3888888888884434,2,4.924548352815735,10.102019128586091,-0.0297555791712876,3.9128586609985607,0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.0,0.0,0.0,0.0,0.5799629300367423,,0.5249999999998503,17,16
